Date,gemini_predicted_price
2020-01-17,181.85
2020-01-21,181.25
2020-01-22,184.05
2020-01-23,182.55
2020-01-24,183.05
2020-01-27,182.45
2020-01-28,180.95
2020-01-29,181.65
2020-01-30,180.95
2020-01-31,183.1
2020-02-03,182.05
2020-02-04,183.85
2020-02-05,187.85
2020-02-06,184.75
2020-02-07,185.15
2020-02-10,185.65
2020-02-11,186.9
2020-02-12,187.25
2020-02-13,187.85
2020-02-14,187.95
2020-02-18,188.55
2020-02-19,188.95
2020-02-20,190.85
2020-02-21,191.25
2020-02-24,189.9
2020-02-25,187.85
2020-02-26,184.5
2020-02-27,179.5
2020-02-28,175.5
2020-03-02,172.5
2020-03-03,170.5
2020-03-04,169.85
2020-03-05,175.02
2020-03-06,169.85
2020-03-09,166.5
2020-03-10,158.5
2020-03-11,158.5
2020-03-12,155.5
2020-03-13,148.5
2020-03-16,147.5
2020-03-17,138.55
2020-03-18,136.5
2020-03-19,132.5
2020-03-20,134.5
2020-03-23,140.15
2020-03-24,138.25
2020-03-25,148.55
2020-03-26,150.15
2020-03-27,150.5
2020-03-30,150.5
2020-03-31,148.55
2020-04-01,148.5
2020-04-02,139.5
2020-04-03,137.5
2020-04-06,135.5
2020-04-07,142.15
2020-04-08,142.55
2020-04-09,151.5
2020-04-13,151.0
2020-04-14,152.85
2020-04-15,154.85
2020-04-16,154.25
2020-04-17,157.25
2020-04-20,160.15
2020-04-21,162.5
2020-04-22,154.5
2020-04-23,154.85
2020-04-24,152.85
2020-04-27,152.5
2020-04-28,154.85
2020-04-29,154.5
2020-04-30,160.12
2020-05-01,162.5
2020-05-04,158.15
2020-05-05,162.5
2020-05-06,162.0
2020-05-07,162.05
2020-05-08,169.5
2020-05-11,171.55
2020-05-12,183.25
2020-05-13,178.5
2020-05-14,173.85
2020-05-15,170.85
2020-05-18,170.5
2020-05-19,169.85
2020-05-20,174.5
2020-05-21,176.5
2020-05-22,174.5
2020-05-26,177.25
2020-05-27,175.9
2020-05-28,175.5
2020-05-29,180.5
2020-06-01,176.05
2020-06-02,175.95
2020-06-03,174.85
2020-06-04,174.85
2020-06-05,172.55
2020-06-08,172.85
2020-06-09,174.15
2020-06-10,172.95
2020-06-11,180.15
2020-06-12,174.0
2020-06-15,174.55
2020-06-16,179.25
2020-06-17,177.25
2020-06-18,181.5
2020-06-19,185.25
2020-06-22,187.5
2020-06-23,190.05
2020-06-24,191.25
2020-06-25,186.55
2020-06-26,188.15
2020-06-29,185.0
2020-06-30,183.85
2020-07-01,185.0
2020-07-02,188.05
2020-07-06,192.55
2020-07-07,198.0
2020-07-08,197.55
2020-07-09,198.15
2020-07-10,200.5
2020-07-13,198.85
2020-07-14,192.5
2020-07-15,189.5
2020-07-16,188.5
2020-07-17,186.5
2020-07-20,186.65
2020-07-21,194.5
2020-07-22,191.25
2020-07-23,193.5
2020-07-24,190.5
2020-07-27,188.95
2020-07-28,189.35
2020-07-29,188.55
2020-07-30,191.55
2020-07-31,192.85
2020-08-03,194.25
2020-08-04,200.5
2020-08-05,199.5
2020-08-06,200.5
2020-08-07,204.5
2020-08-10,202.55
2020-08-11,199.5
2020-08-12,195.5
2020-08-13,193.5
2020-08-14,193.85
2020-08-17,192.5
2020-08-18,194.15
2020-08-19,199.5
2020-08-20,201.5
2020-08-21,209.5
2020-08-24,206.5
2020-08-25,209.15
2020-08-26,211.55
2020-08-27,260.5
2020-08-28,255.5
2020-08-31,265.5
2020-09-01,268.5
2020-09-02,276.5
2020-09-03,275.85
2020-09-04,268.5
2020-09-08,260.5
2020-09-09,248.5
2020-09-10,248.5
2020-09-11,248.75
2020-09-14,242.5
2020-09-15,247.15
2020-09-16,248.15
2020-09-17,248.15
2020-09-18,247.15
2020-09-21,246.5
2020-09-22,244.85
2020-09-23,244.85
2020-09-24,238.5
2020-09-25,238.5
2020-09-28,239.85
2020-09-29,241.85
2020-09-30,247.5
2020-10-01,248.5
2020-10-02,251.0
2020-10-05,248.5
2020-10-06,250.85
2020-10-07,248.95
2020-10-08,254.5
2020-10-09,254.5
2020-10-12,260.5
2020-10-13,263.55
2020-10-14,264.15
2020-10-15,263.85
2020-10-16,259.85
2020-10-19,258.5
2020-10-20,257.88
2020-10-21,255.85
2020-10-22,254.05
2020-10-23,250.5
2020-10-26,249.85
2020-10-27,246.5
2020-10-28,246.5
2020-10-29,239.5
2020-10-30,239.5
2020-11-02,237.5
2020-11-03,233.5
2020-11-04,233.95
2020-11-05,242.15
2020-11-06,250.15
2020-11-09,256.5
2020-11-10,259.5
2020-11-11,253.85
2020-11-12,251.5
2020-11-13,249.5
2020-11-16,248.5
2020-11-17,250.15
2020-11-18,252.15
2020-11-19,256.5
2020-11-20,260.5
2020-11-23,260.1
2020-11-24,258.05
2020-11-25,260.15
2020-11-27,248.5
2020-11-30,248.5
2020-12-01,247.85
2020-12-02,244.5
2020-12-03,232.5
2020-12-04,236.5
2020-12-07,226.5
2020-12-08,224.5
2020-12-09,227.15
2020-12-10,222.85
2020-12-11,222.5
2020-12-14,222.85
2020-12-15,220.5
2020-12-16,220.05
2020-12-17,221.25
2020-12-18,223.5
2020-12-21,224.85
2020-12-22,224.55
2020-12-23,228.15
2020-12-24,227.5
2020-12-28,225.85
2020-12-29,225.5
2020-12-30,222.5
2020-12-31,221.55
2021-01-04,221.85
2021-01-05,218.5
2021-01-06,220.25
2021-01-07,217.85
2021-01-08,217.85
2021-01-11,219.25
2021-01-12,217.5
2021-01-13,216.05
2021-01-14,217.55
2021-01-15,215.85
2021-01-19,213.5
2021-01-20,215.5
2021-01-21,219.5
2021-01-22,220.5
2021-01-25,222.85
2021-01-26,225.15
2021-01-27,224.5
2021-01-28,224.5
2021-01-29,224.95
2021-02-01,224.7
2021-02-02,226.0
2021-02-03,229.5
2021-02-04,230.55
2021-02-05,234.15
2021-02-08,238.15
2021-02-09,236.85
2021-02-10,236.5
2021-02-11,236.05
2021-02-12,238.05
2021-02-16,238.75
2021-02-17,243.0
2021-02-18,245.15
2021-02-19,248.15
2021-02-22,247.85
2021-02-23,243.5
2021-02-24,238.55
2021-02-25,239.85
2021-02-26,234.5
2021-03-01,220.5
2021-03-02,219.5
2021-03-03,216.5
2021-03-04,210.5
2021-03-05,207.5
2021-03-08,208.75
2021-03-09,206.5
2021-03-10,208.55
2021-03-11,209.05
2021-03-12,212.5
2021-03-15,211.5
2021-03-16,212.25
2021-03-17,213.05
2021-03-18,211.85
2021-03-19,210.5
2021-03-22,210.85
2021-03-23,212.85
2021-03-24,213.25
2021-03-25,212.55
2021-03-26,208.5
2021-03-29,209.85
2021-03-30,209.5
2021-03-31,208.85
2021-04-01,212.05
2021-04-05,214.5
2021-04-06,219.5
2021-04-07,219.5
2021-04-08,219.05
2021-04-09,220.95
2021-04-12,227.5
2021-04-13,231.5
2021-04-14,231.5
2021-04-15,229.85
2021-04-16,230.15
2021-04-19,230.5
2021-04-20,229.6
2021-04-21,228.85
2021-04-22,229.0
2021-04-23,229.05
2021-04-26,231.05
2021-04-27,232.85
2021-04-28,233.15
2021-04-29,234.5
2021-04-30,234.15
2021-05-03,230.5
2021-05-04,228.5
2021-05-05,222.5
2021-05-06,218.5
2021-05-07,217.5
2021-05-10,215.5
2021-05-11,214.85
2021-05-12,215.05
2021-05-13,212.5
2021-05-14,211.95
2021-05-17,214.85
2021-05-18,212.5
2021-05-19,214.5
2021-05-20,217.5
2021-05-21,220.15
2021-05-24,220.5
2021-05-25,222.75
2021-05-26,224.55
2021-05-27,226.5
2021-05-28,226.85
2021-06-01,232.15
2021-06-02,234.15
2021-06-03,234.15
2021-06-04,234.5
2021-06-07,234.5
2021-06-08,235.15
2021-06-09,235.85
2021-06-10,235.15
2021-06-11,237.05
2021-06-14,238.15
2021-06-15,241.05
2021-06-16,241.5
2021-06-17,241.75
2021-06-18,243.15
2021-06-21,241.85
2021-06-22,242.55
2021-06-23,242.75
2021-06-24,241.55
2021-06-25,242.2
2021-06-28,241.35
2021-06-29,242.35
2021-06-30,243.5
2021-07-01,243.1
2021-07-02,243.85
2021-07-06,247.15
2021-07-07,247.5
2021-07-08,247.05
2021-07-09,246.75
2021-07-12,244.5
2021-07-13,243.85
2021-07-14,243.25
2021-07-15,241.85
2021-07-16,239.85
2021-07-19,238.55
2021-07-20,238.5
2021-07-21,237.55
2021-07-22,240.15
2021-07-23,243.5
2021-07-26,245.5
2021-07-27,245.5
2021-07-28,245.15
2021-07-29,244.5
2021-07-30,243.5
2021-08-02,241.85
2021-08-03,240.85
2021-08-04,240.85
2021-08-05,241.85
2021-08-06,246.5
2021-08-09,248.15
2021-08-10,249.0
2021-08-11,245.95
2021-08-12,244.8
2021-08-13,244.9
2021-08-16,247.15
2021-08-17,250.5
2021-08-18,250.5
2021-08-19,248.75
2021-08-20,250.85
2021-08-23,255.0
2021-08-24,258.0
2021-08-25,261.2
2021-08-26,258.25
2021-08-27,262.1
2021-08-30,264.5
2021-08-31,267.5
2021-09-01,264.85
2021-09-02,265.75
2021-09-03,264.05
2021-09-07,265.05
2021-09-08,264.45
2021-09-09,263.5
2021-09-10,261.85
2021-09-13,258.5
2021-09-14,256.85
2021-09-15,255.85
2021-09-16,254.85
2021-09-17,256.55
2021-09-20,257.85
2021-09-21,257.8
2021-09-22,257.95
2021-09-23,257.25
2021-09-24,269.5
2021-09-27,280.12
2021-09-28,280.12
2021-09-29,285.12
2021-09-30,272.5
2021-10-01,270.5
2021-10-04,271.85
2021-10-05,270.35
2021-10-06,271.05
2021-10-07,272.85
2021-10-08,272.25
2021-10-11,272.85
2021-10-12,273.15
2021-10-13,275.15
2021-10-14,280.15
2021-10-15,283.15
2021-10-18,285.5
2021-10-19,288.5
2021-10-20,289.5
2021-10-21,289.65
2021-10-22,289.05
2021-10-25,290.05
2021-10-26,290.95
2021-10-27,292.85
2021-10-28,293.05
2021-10-29,295.5
2021-11-01,296.5
2021-11-02,300.15
2021-11-03,300.85
2021-11-04,300.85
2021-11-05,303.85
2021-11-08,305.15
2021-11-09,307.15
2021-11-10,307.15
2021-11-11,303.15
2021-11-12,302.5
2021-11-15,303.75
2021-11-16,302.55
2021-11-17,304.25
2021-11-18,306.85
2021-11-19,303.75
2021-11-22,302.5
2021-11-23,298.5
2021-11-24,294.5
2021-11-26,289.75
2021-11-29,288.75
2021-11-30,289.85
2021-12-01,286.5
2021-12-02,269.5
2021-12-03,265.5
2021-12-06,260.5
2021-12-07,258.5
2021-12-08,262.15
2021-12-09,264.15
2021-12-10,264.15
2021-12-13,266.0
2021-12-14,264.3
2021-12-15,259.5
2021-12-16,259.05
2021-12-17,256.85
2021-12-20,253.5
2021-12-21,249.05
2021-12-22,248.5
2021-12-23,249.85
2021-12-27,251.15
2021-12-28,254.5
2021-12-29,254.85
2021-12-30,254.05
2021-12-31,254.35
2022-01-03,253.75
2022-01-04,253.75
2022-01-05,249.85
2022-01-06,240.5
2022-01-07,235.5
2022-01-10,232.5
2022-01-11,228.5
2022-01-12,231.15
2022-01-13,234.15
2022-01-14,231.05
2022-01-18,232.15
2022-01-19,228.55
2022-01-20,227.5
2022-01-21,223.5
2022-01-24,219.5
2022-01-25,220.85
2022-01-26,218.5
2022-01-27,214.5
2022-01-28,212.5
2022-01-31,214.5
2022-02-01,228.5
2022-02-02,228.15
2022-02-03,228.5
2022-02-04,218.5
2022-02-07,218.5
2022-02-08,217.5
2022-02-09,216.5
2022-02-10,221.15
2022-02-11,217.85
2022-02-14,211.5
2022-02-15,209.5
2022-02-16,210.5
2022-02-17,209.85
2022-02-18,204.5
2022-02-22,201.5
2022-02-23,199.78
2022-02-24,196.05
2022-02-25,199.5
2022-02-28,202.5
2022-03-01,208.5
2022-03-02,206.85
2022-03-03,208.15
2022-03-04,206.85
2022-03-07,204.5
2022-03-08,198.5
2022-03-09,196.5
2022-03-10,198.05
2022-03-11,196.5
2022-03-14,198.5
2022-03-15,198.5
2022-03-16,195.5
2022-03-17,201.5
2022-03-18,205.5
2022-03-21,210.25
2022-03-22,212.5
2022-03-23,214.5
2022-03-24,214.5
2022-03-25,212.85
2022-03-28,211.5
2022-03-29,212.5
2022-03-30,218.5
2022-03-31,215.5
2022-04-01,215.12
2022-04-04,213.55
2022-04-05,214.05
2022-04-06,211.85
2022-04-07,205.5
2022-04-08,203.5
2022-04-11,199.5
2022-04-12,196.5
2022-04-13,195.85
2022-04-14,194.85
2022-04-18,191.5
2022-04-19,189.85
2022-04-20,189.75
2022-04-21,187.55
2022-04-22,183.5
2022-04-25,176.5
2022-04-26,174.5
2022-04-27,170.5
2022-04-28,171.5
2022-04-29,176.85
2022-05-02,174.55
2022-05-03,178.5
2022-05-04,179.55
2022-05-05,179.85
2022-05-06,176.05
2022-05-09,170.5
2022-05-10,168.5
2022-05-11,168.5
2022-05-12,163.5
2022-05-13,161.85
2022-05-16,164.15
2022-05-17,162.85
2022-05-18,163.5
2022-05-19,159.85
2022-05-20,158.5
2022-05-23,157.5
2022-05-24,157.85
2022-05-25,156.85
2022-05-26,158.25
2022-05-27,160.5
2022-05-31,163.5
2022-06-01,162.5
2022-06-02,170.5
2022-06-03,178.5
2022-06-06,180.5
2022-06-07,182.5
2022-06-08,188.12
2022-06-09,186.75
2022-06-10,186.55
2022-06-13,180.5
2022-06-14,175.5
2022-06-15,170.5
2022-06-16,168.5
2022-06-17,164.5
2022-06-21,162.85
2022-06-22,165.25
2022-06-23,164.85
2022-06-24,170.5
2022-06-27,180.5
2022-06-28,180.5
2022-06-29,178.55
2022-06-30,174.85
2022-07-01,170.5
2022-07-05,167.5
2022-07-06,169.85
2022-07-07,170.55
2022-07-08,174.5
2022-07-11,176.5
2022-07-12,174.15
2022-07-13,169.5
2022-07-14,167.5
2022-07-15,164.5
2022-07-18,164.85
2022-07-19,165.75
2022-07-20,170.5
2022-07-21,178.55
2022-07-22,180.15
2022-07-25,180.5
2022-07-26,180.5
2022-07-27,172.5
2022-07-28,176.5
2022-07-29,177.85
2022-08-01,181.5
2022-08-02,181.5
2022-08-03,183.5
2022-08-04,187.5
2022-08-05,188.15
2022-08-08,190.5
2022-08-09,191.05
2022-08-10,185.5
2022-08-11,186.5
2022-08-12,185.95
2022-08-15,187.55
2022-08-16,189.5
2022-08-17,188.95
2022-08-18,188.75
2022-08-19,187.75
2022-08-22,185.5
2022-08-23,179.5
2022-08-24,178.5
2022-08-25,179.15
2022-08-26,175.5
2022-08-29,170.5
2022-08-30,165.5
2022-08-31,159.5
2022-09-01,158.5
2022-09-02,155.5
2022-09-06,153.85
2022-09-07,152.85
2022-09-08,152.55
2022-09-09,154.55
2022-09-12,160.5
2022-09-13,161.5
2022-09-14,160.55
2022-09-15,163.05
2022-09-16,157.5
2022-09-19,155.5
2022-09-20,153.85
2022-09-21,151.5
2022-09-22,149.5
2022-09-23,149.05
2022-09-26,148.15
2022-09-27,146.85
2022-09-28,147.85
2022-09-29,148.85
2022-09-30,146.95
2022-10-03,145.85
2022-10-04,146.25
2022-10-05,150.15
2022-10-06,151.5
2022-10-07,152.5
2022-10-10,153.78
2022-10-11,149.5
2022-10-12,146.85
2022-10-13,144.5
2022-10-14,143.95
2022-10-17,142.55
2022-10-18,146.85
2022-10-19,149.55
2022-10-20,150.25
2022-10-21,157.25
2022-10-24,157.88
2022-10-25,160.15
2022-10-26,161.25
2022-10-27,158.5
2022-10-28,158.95
2022-10-31,159.85
2022-11-01,159.5
2022-11-02,159.85
2022-11-03,155.85
2022-11-04,148.75
2022-11-07,145.5
2022-11-08,145.0
2022-11-09,144.05
2022-11-10,142.85
2022-11-11,152.0
2022-11-14,152.0
2022-11-15,159.15
2022-11-16,158.75
2022-11-17,156.95
2022-11-18,153.5
2022-11-21,149.5
2022-11-22,148.5
2022-11-23,147.85
2022-11-25,150.15
2022-11-28,151.25
2022-11-29,153.5
2022-11-30,152.15
2022-12-01,160.12
2022-12-02,149.85
2022-12-05,147.5
2022-12-06,142.5
2022-12-07,138.5
2022-12-08,134.5
2022-12-09,130.55
2022-12-12,129.95
2022-12-13,130.95
2022-12-14,132.85
2022-12-15,133.5
2022-12-16,131.95
2022-12-19,129.85
2022-12-20,129.5
2022-12-21,128.85
2022-12-22,128.75
2022-12-23,128.85
2022-12-27,128.85
2022-12-28,130.25
2022-12-29,128.55
2022-12-30,130.5
2023-01-03,131.15
2023-01-04,132.85
2023-01-05,136.5
2023-01-06,136.25
2023-01-09,138.2
2023-01-10,142.55
2023-01-11,145.15
2023-01-12,144.5
2023-01-13,147.5
2023-01-17,148.15
2023-01-18,148.05
2023-01-19,147.15
2023-01-20,145.85
2023-01-23,148.5
2023-01-24,152.5
2023-01-25,152.85
2023-01-26,153.85
2023-01-27,159.5
2023-01-30,162.0
2023-01-31,163.5
2023-02-01,165.15
2023-02-02,171.23
2023-02-03,170.5
2023-02-06,171.85
2023-02-07,170.5
2023-02-08,170.85
2023-02-09,169.85
2023-02-10,171.25
2023-02-13,168.5
2023-02-14,169.85
2023-02-15,170.05
2023-02-16,169.85
2023-02-17,168.95
2023-02-21,166.5
2023-02-22,164.85
2023-02-23,163.85
2023-02-24,161.85
2023-02-27,161.85
2023-02-28,162.25
2023-03-01,162.55
2023-03-02,164.5
2023-03-03,178.5
2023-03-06,178.5
2023-03-07,182.5
2023-03-08,187.2
2023-03-09,183.25
2023-03-10,179.5
2023-03-13,176.5
2023-03-14,174.5
2023-03-15,177.95
2023-03-16,180.5
2023-03-17,182.5
2023-03-20,184.5
2023-03-21,184.5
2023-03-22,186.15
2023-03-23,185.35
2023-03-24,186.25
2023-03-27,187.5
2023-03-28,188.95
2023-03-29,190.15
2023-03-30,193.5
2023-03-31,194.15
2023-04-03,197.85
2023-04-04,196.15
2023-04-05,196.85
2023-04-06,195.65
2023-04-10,194.85
2023-04-11,192.85
2023-04-12,189.5
2023-04-13,189.85
2023-04-14,191.85
2023-04-17,192.5
2023-04-18,196.5
2023-04-19,196.5
2023-04-20,198.25
2023-04-21,197.15
2023-04-24,197.75
2023-04-25,196.05
2023-04-26,192.85
2023-04-27,191.5
2023-04-28,192.85
2023-05-01,195.5
2023-05-02,195.5
2023-05-03,195.85
2023-05-04,193.85
2023-05-05,192.85
2023-05-08,193.5
2023-05-09,195.25
2023-05-10,197.5
2023-05-11,201.55
2023-05-12,201.55
2023-05-15,202.85
2023-05-16,202.85
2023-05-17,203.05
2023-05-18,207.5
2023-05-19,209.5
2023-05-22,210.15
2023-05-23,210.15
2023-05-24,207.85
2023-05-25,207.85
2023-05-26,208.35
2023-05-30,211.5
2023-05-31,214.5
2023-06-01,219.5
2023-06-02,217.25
2023-06-05,216.85
2023-06-06,211.5
2023-06-07,212.5
2023-06-08,207.5
2023-06-09,208.45
2023-06-12,211.5
2023-06-13,211.75
2023-06-14,210.85
2023-06-15,209.85
2023-06-16,209.85
2023-06-20,209.85
2023-06-21,214.5
2023-06-22,211.15
2023-06-23,212.15
2023-06-26,210.85
2023-06-27,208.5
2023-06-28,208.05
2023-06-29,209.75
2023-06-30,209.45
2023-07-03,210.5
2023-07-05,210.15
2023-07-06,211.75
2023-07-07,210.85
2023-07-10,209.85
2023-07-11,211.05
2023-07-12,217.5
2023-07-13,220.5
2023-07-14,225.5
2023-07-17,226.5
2023-07-18,227.5
2023-07-19,227.5
2023-07-20,231.5
2023-07-21,227.85
2023-07-24,228.55
2023-07-25,226.85
2023-07-26,226.55
2023-07-27,225.05
2023-07-28,224.55
2023-07-31,224.25
2023-08-01,224.05
2023-08-02,223.65
2023-08-03,220.5
2023-08-04,218.5
2023-08-07,216.5
2023-08-08,215.85
2023-08-09,213.85
2023-08-10,208.5
2023-08-11,209.85
2023-08-14,209.55
2023-08-15,208.75
2023-08-16,208.95
2023-08-17,207.55
2023-08-18,205.05
2023-08-21,204.5
2023-08-22,205.78
2023-08-23,205.05
2023-08-24,206.0
2023-08-25,206.25
2023-08-28,207.15
2023-08-29,209.15
2023-08-30,210.15
2023-08-31,211.85
2023-09-01,218.5
2023-09-05,219.05
2023-09-06,218.85
2023-09-07,219.5
2023-09-08,220.85
2023-09-11,222.85
2023-09-12,223.85
2023-09-13,222.5
2023-09-14,219.85
2023-09-15,219.5
2023-09-18,216.5
2023-09-19,216.85
2023-09-20,215.05
2023-09-21,213.5
2023-09-22,210.5
2023-09-25,208.75
2023-09-26,207.5
2023-09-27,204.5
2023-09-28,203.85
2023-09-29,202.85
2023-10-02,201.85
2023-10-03,202.35
2023-10-04,200.75
2023-10-05,200.85
2023-10-06,200.75
2023-10-09,204.55
2023-10-10,206.85
2023-10-11,205.0
2023-10-12,206.05
2023-10-13,205.2
2023-10-16,204.85
2023-10-17,206.15
2023-10-18,207.25
2023-10-19,205.25
2023-10-20,207.05
2023-10-23,204.85
2023-10-24,203.85
2023-10-25,203.75
2023-10-26,199.5
2023-10-27,197.85
2023-10-30,196.85
2023-10-31,197.05
2023-11-01,198.25
2023-11-02,200.55
2023-11-03,204.5
2023-11-06,205.15
2023-11-07,205.15
2023-11-08,208.5
2023-11-09,208.95
2023-11-10,208.05
2023-11-13,210.55
2023-11-14,212.55
2023-11-15,217.5
2023-11-16,217.85
2023-11-17,218.15
2023-11-20,220.15
2023-11-21,222.55
2023-11-22,222.5
2023-11-24,222.85
2023-11-27,224.15
2023-11-28,223.15
2023-11-29,223.55
2023-11-30,227.85
2023-12-01,242.5
2023-12-04,250.12
2023-12-05,248.75
2023-12-06,252.15
2023-12-07,249.5
2023-12-08,249.85
2023-12-11,249.15
2023-12-12,250.05
2023-12-13,254.5
2023-12-14,254.15
2023-12-15,255.15
2023-12-18,261.05
2023-12-19,260.5
2023-12-20,261.55
2023-12-21,261.5
2023-12-22,264.5
2023-12-26,264.05
2023-12-27,264.85
2023-12-28,266.5
2023-12-29,264.75
2024-01-02,263.85
2024-01-03,258.55
2024-01-04,255.85
2024-01-05,252.5
2024-01-08,251.5
2024-01-09,257.15
2024-01-10,260.15
2024-01-11,260.15
2024-01-12,265.5
2024-01-16,270.15
2024-01-17,270.15
2024-01-18,270.55
2024-01-19,271.55
2024-01-22,278.15
2024-01-23,278.15
2024-01-24,277.85
2024-01-25,277.85
2024-01-26,276.85
2024-01-29,276.85
2024-01-30,282.5
2024-01-31,284.5
2024-02-01,282.15
2024-02-02,284.15
2024-02-05,283.85
2024-02-06,284.95
2024-02-07,284.85
2024-02-08,286.55
2024-02-09,289.15
2024-02-12,288.95
2024-02-13,288.15
2024-02-14,284.85
2024-02-15,285.85
2024-02-16,288.15
2024-02-20,288.15
2024-02-21,287.55
2024-02-22,285.87
2024-02-23,289.5
2024-02-26,290.55
2024-02-27,296.5
2024-02-28,299.15
2024-02-29,299.05
2024-03-01,304.5
2024-03-04,310.5
2024-03-05,310.5
2024-03-06,305.5
2024-03-07,304.5
2024-03-08,303.5
2024-03-11,301.5
2024-03-12,305.15
2024-03-13,304.25
2024-03-14,304.05
2024-03-15,303.25
2024-03-18,298.5
2024-03-19,298.75
2024-03-20,298.85
2024-03-21,302.55
2024-03-22,308.5
2024-03-25,305.85
2024-03-26,308.12
2024-03-27,305.45
2024-03-28,303.85
2024-04-01,301.5
2024-04-02,301.85
2024-04-03,301.85
2024-04-04,302.75
2024-04-05,297.5
2024-04-08,299.85
2024-04-09,299.85
2024-04-10,299.95
2024-04-11,299.85
2024-04-12,298.95
2024-04-15,296.5
2024-04-16,285.5
2024-04-17,279.5
2024-04-18,278.5
2024-04-19,275.5
2024-04-22,271.85
2024-04-23,271.85
2024-04-24,273.85
2024-04-25,274.15
2024-04-26,273.15
2024-04-29,274.15
2024-04-30,273.85
2024-05-01,269.5
2024-05-02,269.5
2024-05-03,269.85
2024-05-06,270.85
2024-05-07,273.12
2024-05-08,274.5
2024-05-09,276.85
2024-05-10,275.5
2024-05-13,276.05
2024-05-14,276.25
2024-05-15,275.95
2024-05-16,281.5
2024-05-17,284.5
2024-05-20,284.5
2024-05-21,287.5
2024-05-22,283.95
2024-05-23,283.55
2024-05-24,279.85
2024-05-28,277.5
2024-05-29,272.85
2024-05-30,271.5
2024-05-31,248.5
2024-06-03,238.5
2024-06-04,238.55
2024-06-05,230.5
2024-06-06,233.85
2024-06-07,239.15
2024-06-10,239.85
2024-06-11,240.15
2024-06-12,239.95
2024-06-13,237.5
2024-06-14,234.5
2024-06-17,232.5
2024-06-18,230.5
2024-06-20,230.5
2024-06-21,239.5
2024-06-24,241.5
2024-06-25,240.55
2024-06-26,241.5
2024-06-27,242.15
2024-06-28,248.5
2024-07-01,252.5
2024-07-02,252.85
2024-07-03,254.05
2024-07-05,260.15
2024-07-08,260.15
2024-07-09,258.12
2024-07-10,256.85
2024-07-11,256.85
2024-07-12,252.15
2024-07-15,252.5
2024-07-16,252.45
2024-07-17,254.15
2024-07-18,253.05
2024-07-19,249.85
2024-07-22,248.5
2024-07-23,249.85
2024-07-24,250.85
2024-07-25,249.85
2024-07-26,250.5
2024-07-29,258.5
2024-07-30,258.5
2024-07-31,259.5
2024-08-01,260.15
2024-08-02,255.85
2024-08-05,249.5
2024-08-06,244.5
2024-08-07,241.5
2024-08-08,239.5
2024-08-09,245.12
2024-08-12,248.55
2024-08-13,248.5
2024-08-14,251.5
2024-08-15,253.05
2024-08-16,259.5
2024-08-19,260.15
2024-08-20,262.15
2024-08-21,263.15
2024-08-22,261.55
2024-08-23,260.85
2024-08-26,260.85
2024-08-27,262.95
2024-08-28,264.15
2024-08-29,261.85
2024-08-30,258.85
2024-09-03,256.5
2024-09-04,253.15
2024-09-05,249.55
2024-09-06,248.5
2024-09-09,245.5
2024-09-10,245.12
2024-09-11,245.05
2024-09-12,247.15
2024-09-13,251.2
2024-09-16,254.5
2024-09-17,257.12
2024-09-18,254.85
2024-09-19,253.65
2024-09-20,261.5
2024-09-23,262.5
2024-09-24,267.85
2024-09-25,269.5
2024-09-26,271.5
2024-09-27,273.5
2024-09-30,275.5
2024-10-01,275.15
2024-10-02,272.85
2024-10-03,280.15
2024-10-04,279.5
2024-10-07,289.5
2024-10-08,288.15
2024-10-09,289.75
2024-10-10,290.15
2024-10-11,289.15
2024-10-14,289.5
2024-10-15,290.15
2024-10-16,289.35
2024-10-17,290.05
2024-10-18,290.15
2024-10-21,291.75
2024-10-22,291.85
2024-10-23,289.85
2024-10-24,287.85
2024-10-25,286.85
2024-10-28,287.55
2024-10-29,290.15
2024-10-30,294.25
2024-10-31,295.12
2024-11-01,294.5
2024-11-04,295.25
2024-11-05,295.87
2024-11-06,296.85
2024-11-07,300.12
2024-11-08,308.5
2024-11-11,315.23
2024-11-12,328.15
2024-11-13,332.5
2024-11-14,343.5
2024-11-15,339.15
2024-11-18,331.25
2024-11-19,326.5
2024-11-20,325.5
2024-11-21,324.5
2024-11-22,330.5
2024-11-25,335.25
2024-11-26,335.5
2024-11-27,338.15
2024-11-29,332.5
2024-12-02,332.55
2024-12-03,329.55
2024-12-04,330.15
2024-12-05,350.25
2024-12-06,360.12
2024-12-09,360.12
2024-12-10,360.12
2024-12-11,354.85
2024-12-12,354.85
2024-12-13,353.85
2024-12-16,354.25
2024-12-17,355.8
2024-12-18,353.85
2024-12-19,345.5
2024-12-20,342.5
2024-12-23,342.5
2024-12-24,340.55
2024-12-26,345.12
2024-12-27,343.25
2024-12-30,340.85
