Date,gemini_predicted_price
2020-01-16,103.02
2020-01-17,103.15
2020-01-21,103.85
2020-01-22,104.01
2020-01-23,106.85
2020-01-24,106.75
2020-01-27,107.05
2020-01-28,106.75
2020-01-29,106.85
2020-01-30,104.65
2020-01-31,103.5
2020-02-03,105.15
2020-02-04,106.5
2020-02-05,109.85
2020-02-06,113.5
2020-02-07,111.5
2020-02-10,112.5
2020-02-11,117.05
2020-02-12,117.05
2020-02-13,117.65
2020-02-14,117.2
2020-02-18,116.25
2020-02-19,115.75
2020-02-20,115.25
2020-02-21,115.1
2020-02-24,114.28
2020-02-25,113.25
2020-02-26,109.85
2020-02-27,108.5
2020-02-28,104.5
2020-03-02,102.5
2020-03-03,99.85
2020-03-04,99.05
2020-03-05,99.85
2020-03-06,99.25
2020-03-09,96.5
2020-03-10,93.5
2020-03-11,94.5
2020-03-12,90.55
2020-03-13,84.5
2020-03-16,79.5
2020-03-17,79.5
2020-03-18,79.5
2020-03-19,78.55
2020-03-20,77.5
2020-03-23,75.5
2020-03-24,73.5
2020-03-25,78.25
2020-03-26,77.5
2020-03-27,81.5
2020-03-30,82.5
2020-03-31,84.15
2020-04-01,86.25
2020-04-02,82.15
2020-04-03,83.95
2020-04-06,82.05
2020-04-07,84.5
2020-04-08,86.12
2020-04-09,88.5
2020-04-13,91.05
2020-04-14,90.5
2020-04-15,92.55
2020-04-16,93.05
2020-04-17,91.85
2020-04-20,91.85
2020-04-21,90.85
2020-04-22,89.5
2020-04-23,89.75
2020-04-24,91.65
2020-04-27,93.05
2020-04-28,94.25
2020-04-29,95.5
2020-04-30,96.85
2020-05-01,96.85
2020-05-04,96.05
2020-05-05,93.85
2020-05-06,93.75
2020-05-07,93.25
2020-05-08,93.05
2020-05-11,93.65
2020-05-12,94.35
2020-05-13,93.9
2020-05-14,92.05
2020-05-15,91.85
2020-05-18,90.85
2020-05-19,91.55
2020-05-20,90.85
2020-05-21,92.85
2020-05-22,92.85
2020-05-26,92.85
2020-05-27,93.05
2020-05-28,94.85
2020-05-29,97.2
2020-06-01,97.1
2020-06-02,96.15
2020-06-03,97.05
2020-06-04,98.05
2020-06-05,99.05
2020-06-08,100.05
2020-06-09,102.55
2020-06-10,105.15
2020-06-11,102.85
2020-06-12,97.55
2020-06-15,95.5
2020-06-16,94.5
2020-06-17,93.85
2020-06-18,94.55
2020-06-19,94.85
2020-06-22,97.05
2020-06-23,94.85
2020-06-24,93.85
2020-06-25,90.85
2020-06-26,91.85
2020-06-29,90.85
2020-06-30,90.85
2020-07-01,91.85
2020-07-02,91.65
2020-07-06,92.45
2020-07-07,92.75
2020-07-08,92.15
2020-07-09,91.35
2020-07-10,90.55
2020-07-13,90.75
2020-07-14,90.95
2020-07-15,92.05
2020-07-16,93.5
2020-07-17,94.5
2020-07-20,95.85
2020-07-21,96.85
2020-07-22,96.85
2020-07-23,98.5
2020-07-24,98.05
2020-07-27,98.2
2020-07-28,98.01
2020-07-29,96.85
2020-07-30,96.75
2020-07-31,95.85
2020-08-03,95.25
2020-08-04,95.45
2020-08-05,95.98
2020-08-06,96.45
2020-08-07,96.9
2020-08-10,97.75
2020-08-11,98.05
2020-08-12,98.85
2020-08-13,98.85
2020-08-14,98.65
2020-08-17,98.75
2020-08-18,97.95
2020-08-19,97.65
2020-08-20,97.15
2020-08-21,96.85
2020-08-24,96.55
2020-08-25,97.45
2020-08-26,97.35
2020-08-27,96.88
2020-08-28,97.75
2020-08-31,98.02
2020-09-01,97.15
2020-09-02,96.75
2020-09-03,98.55
2020-09-04,97.75
2020-09-08,96.85
2020-09-09,96.45
2020-09-10,95.75
2020-09-11,94.85
2020-09-14,94.5
2020-09-15,94.65
2020-09-16,95.35
2020-09-17,96.25
2020-09-18,97.02
2020-09-21,97.05
2020-09-22,95.82
2020-09-23,94.85
2020-09-24,93.55
2020-09-25,93.15
2020-09-28,92.55
2020-09-29,93.25
2020-09-30,94.23
2020-10-01,94.75
2020-10-02,94.95
2020-10-05,95.2
2020-10-06,95.05
2020-10-07,95.01
2020-10-08,96.12
2020-10-09,99.5
2020-10-12,100.5
2020-10-13,100.5
2020-10-14,99.85
2020-10-15,100.5
2020-10-16,99.15
2020-10-19,97.85
2020-10-20,97.85
2020-10-21,95.5
2020-10-22,91.5
2020-10-23,91.5
2020-10-26,91.5
2020-10-27,89.85
2020-10-28,88.05
2020-10-29,86.05
2020-10-30,85.85
2020-11-02,85.0
2020-11-03,86.55
2020-11-04,88.15
2020-11-05,87.85
2020-11-06,89.05
2020-11-09,89.05
2020-11-10,90.05
2020-11-11,91.55
2020-11-12,92.15
2020-11-13,91.95
2020-11-16,92.55
2020-11-17,93.12
2020-11-18,93.05
2020-11-19,92.65
2020-11-20,92.85
2020-11-23,93.25
2020-11-24,93.85
2020-11-25,96.15
2020-11-27,96.85
2020-11-30,96.8
2020-12-01,97.12
2020-12-02,97.82
2020-12-03,97.85
2020-12-04,97.95
2020-12-07,99.5
2020-12-08,98.85
2020-12-09,99.85
2020-12-10,99.85
2020-12-11,99.85
2020-12-14,99.65
2020-12-15,98.78
2020-12-16,99.75
2020-12-17,98.95
2020-12-18,98.85
2020-12-21,99.9
2020-12-22,98.55
2020-12-23,98.91
2020-12-24,98.35
2020-12-28,98.35
2020-12-29,98.55
2020-12-30,98.15
2020-12-31,98.62
2021-01-04,99.25
2021-01-05,98.7
2021-01-06,99.45
2021-01-07,101.05
2021-01-08,101.65
2021-01-11,102.75
2021-01-12,102.85
2021-01-13,102.05
2021-01-14,101.85
2021-01-15,101.7
2021-01-19,101.8
2021-01-20,102.05
2021-01-21,102.65
2021-01-22,103.55
2021-01-25,98.5
2021-01-26,96.5
2021-01-27,97.85
2021-01-28,96.85
2021-01-29,94.5
2021-02-01,94.05
2021-02-02,96.15
2021-02-03,95.65
2021-02-04,94.85
2021-02-05,95.05
2021-02-08,96.05
2021-02-09,97.05
2021-02-10,97.55
2021-02-11,97.95
2021-02-12,97.85
2021-02-16,98.05
2021-02-17,97.25
2021-02-18,96.78
2021-02-19,96.55
2021-02-22,95.85
2021-02-23,96.6
2021-02-24,96.58
2021-02-25,97.85
2021-02-26,98.05
2021-03-01,96.5
2021-03-02,98.05
2021-03-03,96.78
2021-03-04,97.85
2021-03-05,96.55
2021-03-08,97.72
2021-03-09,99.05
2021-03-10,99.55
2021-03-11,100.75
2021-03-12,101.55
2021-03-15,102.05
2021-03-16,102.65
2021-03-17,103.05
2021-03-18,103.21
2021-03-19,104.02
2021-03-22,103.9
2021-03-23,104.15
2021-03-24,104.52
2021-03-25,104.8
2021-03-26,105.95
2021-03-29,107.55
2021-03-30,108.05
2021-03-31,108.32
2021-04-01,108.65
2021-04-05,108.75
2021-04-06,108.65
2021-04-07,107.85
2021-04-08,107.95
2021-04-09,108.3
2021-04-12,109.05
2021-04-13,108.52
2021-04-14,107.05
2021-04-15,106.85
2021-04-16,106.65
2021-04-19,106.45
2021-04-20,106.65
2021-04-21,109.15
2021-04-22,112.5
2021-04-23,113.05
2021-04-26,113.55
2021-04-27,114.15
2021-04-28,114.78
2021-04-29,114.5
2021-04-30,115.1
2021-05-03,114.85
2021-05-04,115.85
2021-05-05,116.25
2021-05-06,116.2
2021-05-07,119.35
2021-05-10,118.05
2021-05-11,118.25
2021-05-12,118.05
2021-05-13,116.5
2021-05-14,117.45
2021-05-17,116.78
2021-05-18,116.98
2021-05-19,116.55
2021-05-20,116.65
2021-05-21,117.25
2021-05-24,117.1
2021-05-25,117.28
2021-05-26,116.98
2021-05-27,116.7
2021-05-28,117.05
2021-06-01,116.75
2021-06-02,116.85
2021-06-03,117.85
2021-06-04,117.85
2021-06-07,119.05
2021-06-08,119.55
2021-06-09,120.25
2021-06-10,121.15
2021-06-11,121.5
2021-06-14,122.25
2021-06-15,122.45
2021-06-16,122.21
2021-06-17,121.05
2021-06-18,119.85
2021-06-21,117.55
2021-06-22,118.55
2021-06-23,118.05
2021-06-24,117.55
2021-06-25,117.65
2021-06-28,118.75
2021-06-29,118.55
2021-06-30,118.15
2021-07-01,118.6
2021-07-02,119.05
2021-07-06,116.85
2021-07-07,115.85
2021-07-08,114.55
2021-07-09,114.25
2021-07-12,113.35
2021-07-13,113.55
2021-07-14,114.25
2021-07-15,114.25
2021-07-16,114.25
2021-07-19,113.25
2021-07-20,112.85
2021-07-21,113.05
2021-07-22,113.95
2021-07-23,114.05
2021-07-26,114.35
2021-07-27,115.05
2021-07-28,115.5
2021-07-29,115.65
2021-07-30,115.55
2021-08-02,115.45
2021-08-03,115.15
2021-08-04,116.05
2021-08-05,115.79
2021-08-06,116.05
2021-08-09,116.45
2021-08-10,116.78
2021-08-11,116.7
2021-08-12,116.28
2021-08-13,117.05
2021-08-16,117.2
2021-08-17,117.55
2021-08-18,117.45
2021-08-19,116.05
2021-08-20,115.5
2021-08-23,114.85
2021-08-24,114.65
2021-08-25,114.5
2021-08-26,114.05
2021-08-27,114.25
2021-08-30,114.65
2021-08-31,114.35
2021-09-01,114.8
2021-09-02,114.5
2021-09-03,114.75
2021-09-07,114.7
2021-09-08,114.15
2021-09-09,114.15
2021-09-10,113.75
2021-09-13,113.15
2021-09-14,113.15
2021-09-15,112.65
2021-09-16,112.6
2021-09-17,112.2
2021-09-20,111.85
2021-09-21,111.15
2021-09-22,109.95
2021-09-23,110.45
2021-09-24,110.98
2021-09-27,112.15
2021-09-28,112.85
2021-09-29,113.05
2021-09-30,114.05
2021-10-01,114.02
2021-10-04,115.45
2021-10-05,117.25
2021-10-06,117.45
2021-10-07,117.35
2021-10-08,117.98
2021-10-11,117.85
2021-10-12,117.01
2021-10-13,116.25
2021-10-14,116.15
2021-10-15,117.05
2021-10-18,117.75
2021-10-19,116.75
2021-10-20,116.85
2021-10-21,117.55
2021-10-22,109.5
2021-10-25,108.5
2021-10-26,107.5
2021-10-27,106.5
2021-10-28,103.5
2021-10-29,103.5
2021-11-01,103.25
2021-11-02,103.25
2021-11-03,103.1
2021-11-04,103.85
2021-11-05,103.75
2021-11-08,105.05
2021-11-09,105.85
2021-11-10,105.95
2021-11-11,105.65
2021-11-12,105.62
2021-11-15,104.65
2021-11-16,104.05
2021-11-17,103.25
2021-11-18,103.25
2021-11-19,102.55
2021-11-22,101.85
2021-11-23,101.7
2021-11-24,101.55
2021-11-26,101.25
2021-11-29,101.05
2021-11-30,102.05
2021-12-01,102.01
2021-12-02,102.01
2021-12-03,101.95
2021-12-06,102.75
2021-12-07,103.35
2021-12-08,104.65
2021-12-09,105.5
2021-12-10,106.55
2021-12-13,107.15
2021-12-14,107.55
2021-12-15,108.05
2021-12-16,107.55
2021-12-17,108.62
2021-12-20,110.05
2021-12-21,110.15
2021-12-22,111.15
2021-12-23,112.15
2021-12-27,112.78
2021-12-28,113.85
2021-12-29,114.25
2021-12-30,115.78
2021-12-31,115.75
2022-01-03,116.25
2022-01-04,117.25
2022-01-05,118.75
2022-01-06,119.15
2022-01-07,119.25
2022-01-10,119.05
2022-01-11,118.95
2022-01-12,117.35
2022-01-13,116.55
2022-01-14,116.5
2022-01-18,116.55
2022-01-19,116.15
2022-01-20,115.75
2022-01-21,115.28
2022-01-24,113.85
2022-01-25,113.25
2022-01-26,115.85
2022-01-27,116.25
2022-01-28,116.15
2022-01-31,117.15
2022-02-01,116.55
2022-02-02,117.15
2022-02-03,118.25
2022-02-04,119.25
2022-02-07,119.25
2022-02-08,119.75
2022-02-09,120.15
2022-02-10,120.1
2022-02-11,118.75
2022-02-14,118.05
2022-02-15,116.85
2022-02-16,115.85
2022-02-17,115.05
2022-02-18,112.5
2022-02-22,111.85
2022-02-23,110.55
2022-02-24,109.5
2022-02-25,108.0
2022-02-28,108.25
2022-03-01,107.85
2022-03-02,107.65
2022-03-03,108.2
2022-03-04,109.55
2022-03-07,110.5
2022-03-08,110.75
2022-03-09,111.15
2022-03-10,111.35
2022-03-11,111.05
2022-03-14,110.15
2022-03-15,109.65
2022-03-16,109.98
2022-03-17,111.1
2022-03-18,111.85
2022-03-21,112.45
2022-03-22,112.85
2022-03-23,113.25
2022-03-24,113.85
2022-03-25,113.65
2022-03-28,114.45
2022-03-29,115.15
2022-03-30,115.5
2022-03-31,116.12
2022-04-01,116.05
2022-04-04,115.85
2022-04-05,114.95
2022-04-06,114.5
2022-04-07,114.05
2022-04-08,113.85
2022-04-11,113.25
2022-04-12,112.55
2022-04-13,111.85
2022-04-14,111.45
2022-04-18,111.3
2022-04-19,110.98
2022-04-20,112.85
2022-04-21,120.15
2022-04-22,120.5
2022-04-25,120.5
2022-04-26,121.55
2022-04-27,123.05
2022-04-28,122.15
2022-04-29,119.85
2022-05-02,118.55
2022-05-03,117.85
2022-05-04,117.05
2022-05-05,119.05
2022-05-06,119.5
2022-05-09,120.65
2022-05-10,120.05
2022-05-11,117.5
2022-05-12,118.35
2022-05-13,117.9
2022-05-16,118.65
2022-05-17,119.85
2022-05-18,122.15
2022-05-19,122.5
2022-05-20,119.85
2022-05-23,119.2
2022-05-24,118.55
2022-05-25,116.5
2022-05-26,116.85
2022-05-27,121.05
2022-05-31,123.05
2022-06-01,122.55
2022-06-02,123.55
2022-06-03,124.25
2022-06-06,125.01
2022-06-07,126.15
2022-06-08,126.95
2022-06-09,126.85
2022-06-10,124.85
2022-06-13,123.55
2022-06-14,122.85
2022-06-15,121.65
2022-06-16,121.85
2022-06-17,120.75
2022-06-21,120.85
2022-06-22,122.05
2022-06-23,122.05
2022-06-24,122.6
2022-06-27,124.25
2022-06-28,125.75
2022-06-29,126.05
2022-06-30,126.35
2022-07-01,127.02
2022-07-05,126.75
2022-07-06,124.5
2022-07-07,124.12
2022-07-08,124.45
2022-07-11,124.75
2022-07-12,124.95
2022-07-13,124.55
2022-07-14,124.15
2022-07-15,124.85
2022-07-18,124.05
2022-07-19,123.45
2022-07-20,120.05
2022-07-21,118.5
2022-07-22,115.5
2022-07-25,115.02
2022-07-26,114.05
2022-07-27,114.85
2022-07-28,114.52
2022-07-29,114.85
2022-08-01,115.85
2022-08-02,116.85
2022-08-03,117.05
2022-08-04,117.55
2022-08-05,117.85
2022-08-08,118.01
2022-08-09,118.05
2022-08-10,117.55
2022-08-11,118.05
2022-08-12,118.95
2022-08-15,120.05
2022-08-16,120.75
2022-08-17,121.85
2022-08-18,123.5
2022-08-19,124.25
2022-08-22,124.65
2022-08-23,124.85
2022-08-24,123.55
2022-08-25,121.55
2022-08-26,121.5
2022-08-29,119.85
2022-08-30,118.55
2022-08-31,117.85
2022-09-01,117.25
2022-09-02,116.85
2022-09-06,116.85
2022-09-07,115.5
2022-09-08,115.25
2022-09-09,115.5
2022-09-12,116.25
2022-09-13,117.05
2022-09-14,116.05
2022-09-15,116.55
2022-09-16,114.5
2022-09-19,114.65
2022-09-20,114.55
2022-09-21,114.1
2022-09-22,113.85
2022-09-23,113.85
2022-09-26,112.85
2022-09-27,111.65
2022-09-28,110.85
2022-09-29,110.65
2022-09-30,109.95
2022-10-03,108.85
2022-10-04,109.2
2022-10-05,111.58
2022-10-06,112.53
2022-10-07,111.85
2022-10-10,112.15
2022-10-11,111.55
2022-10-12,110.5
2022-10-13,110.15
2022-10-14,110.5
2022-10-17,109.25
2022-10-18,109.15
2022-10-19,110.05
2022-10-20,111.3
2022-10-21,112.85
2022-10-24,118.5
2022-10-25,117.25
2022-10-26,118.05
2022-10-27,120.05
2022-10-28,120.75
2022-10-31,124.5
2022-11-01,123.5
2022-11-02,124.25
2022-11-03,124.25
2022-11-04,123.45
2022-11-07,124.05
2022-11-08,123.85
2022-11-09,125.5
2022-11-10,125.2
2022-11-11,127.15
2022-11-14,129.5
2022-11-15,132.55
2022-11-16,130.85
2022-11-17,131.55
2022-11-18,132.85
2022-11-21,135.0
2022-11-22,134.05
2022-11-23,134.85
2022-11-25,135.5
2022-11-28,135.85
2022-11-29,135.25
2022-11-30,134.55
2022-12-01,135.55
2022-12-02,135.65
2022-12-05,135.35
2022-12-06,135.05
2022-12-07,135.75
2022-12-08,135.45
2022-12-09,134.88
2022-12-12,134.55
2022-12-13,135.45
2022-12-14,136.2
2022-12-15,137.05
2022-12-16,133.8
2022-12-19,131.5
2022-12-20,130.15
2022-12-21,129.5
2022-12-22,128.15
2022-12-23,127.75
2022-12-27,128.95
2022-12-28,130.2
2022-12-29,129.68
2022-12-30,128.85
2023-01-03,128.75
2023-01-04,129.45
2023-01-05,130.01
2023-01-06,129.05
2023-01-09,130.25
2023-01-10,131.05
2023-01-11,131.55
2023-01-12,132.15
2023-01-13,132.75
2023-01-17,133.1
2023-01-18,132.95
2023-01-19,130.55
2023-01-20,129.85
2023-01-23,129.8
2023-01-24,129.2
2023-01-25,128.5
2023-01-26,128.55
2023-01-27,124.5
2023-01-30,123.85
2023-01-31,123.85
2023-02-01,123.85
2023-02-02,123.5
2023-02-03,123.85
2023-02-06,123.78
2023-02-07,124.75
2023-02-08,124.7
2023-02-09,124.65
2023-02-10,124.35
2023-02-13,124.78
2023-02-14,126.05
2023-02-15,126.05
2023-02-16,126.05
2023-02-17,126.1
2023-02-21,126.0
2023-02-22,123.95
2023-02-23,122.85
2023-02-24,121.85
2023-02-27,121.15
2023-02-28,120.85
2023-03-01,119.85
2023-03-02,119.65
2023-03-03,119.35
2023-03-06,119.45
2023-03-07,119.75
2023-03-08,119.15
2023-03-09,118.85
2023-03-10,118.35
2023-03-13,117.5
2023-03-14,116.75
2023-03-15,115.98
2023-03-16,114.85
2023-03-17,114.85
2023-03-20,114.75
2023-03-21,115.58
2023-03-22,116.35
2023-03-23,115.48
2023-03-24,115.45
2023-03-27,115.85
2023-03-28,117.35
2023-03-29,118.8
2023-03-30,119.25
2023-03-31,120.12
2023-04-03,120.5
2023-04-04,121.05
2023-04-05,121.85
2023-04-06,121.78
2023-04-10,122.05
2023-04-11,121.95
2023-04-12,121.15
2023-04-13,119.85
2023-04-14,119.45
2023-04-17,118.85
2023-04-18,118.65
2023-04-19,118.05
2023-04-20,117.5
2023-04-21,117.35
2023-04-24,116.85
2023-04-25,116.55
2023-04-26,116.35
2023-04-27,116.28
2023-04-28,117.01
2023-05-01,116.8
2023-05-02,116.85
2023-05-03,116.45
2023-05-04,115.85
2023-05-05,114.55
2023-05-08,114.55
2023-05-09,113.95
2023-05-10,113.95
2023-05-11,113.85
2023-05-12,113.75
2023-05-15,114.75
2023-05-16,115.05
2023-05-17,115.45
2023-05-18,116.25
2023-05-19,117.15
2023-05-22,118.15
2023-05-23,118.75
2023-05-24,119.55
2023-05-25,119.5
2023-05-26,119.45
2023-05-30,120.05
2023-05-31,120.85
2023-06-01,120.8
2023-06-02,121.25
2023-06-05,122.85
2023-06-06,123.5
2023-06-07,124.05
2023-06-08,124.78
2023-06-09,125.5
2023-06-12,126.05
2023-06-13,126.95
2023-06-14,129.15
2023-06-15,129.55
2023-06-16,130.15
2023-06-20,130.15
2023-06-21,130.15
2023-06-22,128.15
2023-06-23,126.55
2023-06-26,126.55
2023-06-27,123.5
2023-06-28,122.85
2023-06-29,123.55
2023-06-30,124.65
2023-07-03,124.95
2023-07-05,125.12
2023-07-06,125.45
2023-07-07,124.85
2023-07-10,125.05
2023-07-11,124.55
2023-07-12,125.25
2023-07-13,124.65
2023-07-14,124.95
2023-07-17,125.32
2023-07-18,125.85
2023-07-19,126.25
2023-07-20,126.85
2023-07-21,128.15
2023-07-24,130.05
2023-07-25,130.05
2023-07-26,130.65
2023-07-27,131.55
2023-07-28,132.85
2023-07-31,134.05
2023-08-01,134.5
2023-08-02,134.85
2023-08-03,135.05
2023-08-04,135.75
2023-08-07,135.2
2023-08-08,136.15
2023-08-09,136.75
2023-08-10,136.15
2023-08-11,136.15
2023-08-14,136.15
2023-08-15,135.48
2023-08-16,134.85
2023-08-17,134.35
2023-08-18,133.95
2023-08-21,133.85
2023-08-22,134.15
2023-08-23,134.15
2023-08-24,135.12
2023-08-25,135.45
2023-08-28,137.05
2023-08-29,138.02
2023-08-30,138.15
2023-08-31,139.05
2023-09-01,139.12
2023-09-05,140.05
2023-09-06,140.05
2023-09-07,140.21
2023-09-08,140.2
2023-09-11,140.35
2023-09-12,140.45
2023-09-13,139.65
2023-09-14,139.25
2023-09-15,139.5
2023-09-18,139.05
2023-09-19,138.35
2023-09-20,138.55
2023-09-21,140.15
2023-09-22,140.25
2023-09-25,139.2
2023-09-26,140.15
2023-09-27,138.55
2023-09-28,136.95
2023-09-29,135.85
2023-10-02,135.05
2023-10-03,134.5
2023-10-04,133.55
2023-10-05,133.65
2023-10-06,133.75
2023-10-09,134.25
2023-10-10,134.5
2023-10-11,134.6
2023-10-12,135.25
2023-10-13,134.85
2023-10-16,133.85
2023-10-17,133.25
2023-10-18,132.85
2023-10-19,132.05
2023-10-20,131.5
2023-10-23,131.05
2023-10-24,130.85
2023-10-25,130.35
2023-10-26,129.95
2023-10-27,134.5
2023-10-30,135.15
2023-10-31,134.55
2023-11-01,136.5
2023-11-02,137.25
2023-11-03,138.5
2023-11-06,139.05
2023-11-07,140.05
2023-11-08,140.55
2023-11-09,141.05
2023-11-10,141.05
2023-11-13,142.05
2023-11-14,142.05
2023-11-15,143.05
2023-11-16,144.2
2023-11-17,143.85
2023-11-20,143.85
2023-11-21,144.5
2023-11-22,144.85
2023-11-24,146.85
2023-11-27,147.55
2023-11-28,147.85
2023-11-29,148.85
2023-11-30,149.75
2023-12-01,151.05
2023-12-04,154.2
2023-12-05,153.5
2023-12-06,153.85
2023-12-07,154.25
2023-12-08,154.45
2023-12-11,154.85
2023-12-12,156.15
2023-12-13,158.25
2023-12-14,157.5
2023-12-15,158.15
2023-12-18,158.12
2023-12-19,157.05
2023-12-20,156.25
2023-12-21,154.85
2023-12-22,154.55
2023-12-26,154.65
2023-12-27,155.75
2023-12-28,156.12
2023-12-29,156.75
2024-01-02,157.05
2024-01-03,156.65
2024-01-04,154.98
2024-01-05,154.65
2024-01-08,153.85
2024-01-09,153.55
2024-01-10,153.2
2024-01-11,153.95
2024-01-12,155.15
2024-01-16,157.5
2024-01-17,161.25
2024-01-18,161.25
2024-01-19,161.25
2024-01-22,161.5
2024-01-23,166.23
2024-01-24,165.15
2024-01-25,165.85
2024-01-26,174.58
2024-01-29,178.12
2024-01-30,178.25
2024-01-31,181.25
2024-02-01,180.15
2024-02-02,180.15
2024-02-05,178.15
2024-02-06,177.45
2024-02-07,176.65
2024-02-08,176.65
2024-02-09,177.85
2024-02-12,178.85
2024-02-13,179.55
2024-02-14,179.05
2024-02-15,179.15
2024-02-16,180.05
2024-02-20,180.45
2024-02-21,178.85
2024-02-22,176.85
2024-02-23,178.75
2024-02-26,179.88
2024-02-27,177.12
2024-02-28,177.5
2024-02-29,179.05
2024-03-01,180.15
2024-03-04,180.85
2024-03-05,183.95
2024-03-06,184.5
2024-03-07,187.25
2024-03-08,188.5
2024-03-11,189.5
2024-03-12,189.05
2024-03-13,190.15
2024-03-14,190.15
2024-03-15,187.5
2024-03-18,187.05
2024-03-19,186.55
2024-03-20,188.02
2024-03-21,186.88
2024-03-22,186.25
2024-03-25,185.72
2024-03-26,184.35
2024-03-27,183.85
2024-03-28,183.85
2024-04-01,183.95
2024-04-02,183.85
2024-04-03,183.35
2024-04-04,184.45
2024-04-05,183.45
2024-04-08,183.05
2024-04-09,183.05
2024-04-10,183.15
2024-04-11,181.85
2024-04-12,180.85
2024-04-15,179.85
2024-04-16,177.85
2024-04-17,177.55
2024-04-18,176.85
2024-04-19,175.95
2024-04-22,175.8
2024-04-23,176.32
2024-04-24,176.32
2024-04-25,177.05
2024-04-26,169.5
2024-04-29,167.55
2024-04-30,164.5
2024-05-01,163.5
2024-05-02,159.5
2024-05-03,158.05
2024-05-06,159.85
2024-05-07,161.85
2024-05-08,162.1
2024-05-09,164.02
2024-05-10,163.55
2024-05-13,164.15
2024-05-14,163.85
2024-05-15,163.65
2024-05-16,163.9
2024-05-17,164.45
2024-05-20,164.75
2024-05-21,165.78
2024-05-22,168.15
2024-05-23,170.15
2024-05-24,168.25
2024-05-28,168.55
2024-05-29,168.12
2024-05-30,165.85
2024-05-31,164.05
2024-06-03,163.5
2024-06-04,162.5
2024-06-05,161.85
2024-06-06,162.05
2024-06-07,163.95
2024-06-10,164.85
2024-06-11,165.85
2024-06-12,166.05
2024-06-13,166.15
2024-06-14,166.05
2024-06-17,165.85
2024-06-18,165.45
2024-06-20,166.05
2024-06-21,168.85
2024-06-24,168.05
2024-06-25,170.12
2024-06-26,169.85
2024-06-27,170.15
2024-06-28,169.15
2024-07-01,168.85
2024-07-02,170.15
2024-07-03,171.85
2024-07-05,172.15
2024-07-08,173.85
2024-07-09,173.02
2024-07-10,173.12
2024-07-11,173.15
2024-07-12,173.85
2024-07-15,176.55
2024-07-16,177.2
2024-07-17,182.15
2024-07-18,181.5
2024-07-19,183.85
2024-07-22,184.12
2024-07-23,181.55
2024-07-24,181.2
2024-07-25,179.75
2024-07-26,184.15
2024-07-29,188.15
2024-07-30,186.12
2024-07-31,186.45
2024-08-01,187.95
2024-08-02,187.15
2024-08-05,185.95
2024-08-06,182.5
2024-08-07,182.95
2024-08-08,182.55
2024-08-09,185.1
2024-08-12,186.55
2024-08-13,186.85
2024-08-14,188.15
2024-08-15,188.8
2024-08-16,192.05
2024-08-19,191.87
2024-08-20,191.25
2024-08-21,194.12
2024-08-22,193.85
2024-08-23,193.35
2024-08-26,193.75
2024-08-27,194.85
2024-08-28,196.15
2024-08-29,196.25
2024-08-30,195.85
2024-09-03,199.85
2024-09-04,198.15
2024-09-05,199.75
2024-09-06,200.85
2024-09-09,200.15
2024-09-10,200.85
2024-09-11,202.85
2024-09-12,207.5
2024-09-13,209.15
2024-09-16,209.5
2024-09-17,212.15
2024-09-18,212.55
2024-09-19,212.85
2024-09-20,214.85
2024-09-23,213.85
2024-09-24,216.05
2024-09-25,216.5
2024-09-26,217.28
2024-09-27,220.05
2024-09-30,219.05
2024-10-01,219.75
2024-10-02,217.85
2024-10-03,217.55
2024-10-04,218.5
2024-10-07,220.85
2024-10-08,222.55
2024-10-09,223.85
2024-10-10,226.85
2024-10-11,230.25
2024-10-14,232.05
2024-10-15,230.5
2024-10-16,232.15
2024-10-17,231.25
2024-10-18,230.15
2024-10-21,229.9
2024-10-22,229.15
2024-10-23,228.85
2024-10-24,228.98
2024-10-25,219.5
2024-10-28,218.55
2024-10-29,212.5
2024-10-30,209.55
2024-10-31,206.5
2024-11-01,204.5
2024-11-04,204.8
2024-11-05,203.85
2024-11-06,203.15
2024-11-07,207.85
2024-11-08,211.5
2024-11-11,211.23
2024-11-12,210.98
2024-11-13,211.1
2024-11-14,210.98
2024-11-15,209.08
2024-11-18,206.85
2024-11-19,206.85
2024-11-20,206.85
2024-11-21,210.5
2024-11-22,215.5
2024-11-25,218.75
2024-11-26,220.15
2024-11-27,224.85
2024-11-29,225.0
2024-12-02,228.15
2024-12-03,226.35
2024-12-04,227.75
2024-12-05,229.05
2024-12-06,231.75
2024-12-09,236.15
2024-12-10,232.55
2024-12-11,234.25
2024-12-12,231.85
2024-12-13,230.25
2024-12-16,228.95
2024-12-17,228.5
2024-12-18,228.65
2024-12-19,223.5
2024-12-20,223.5
2024-12-23,219.55
2024-12-24,219.5
2024-12-26,219.85
2024-12-27,221.85
2024-12-30,222.5
