,ticker,pub_date,abstract,vader_pos,vader_neu,vader_neg,vader_label,drob_neg,drob_neu,drob_pos,drob_label,deb_pos,deb_neg,deb_neu,deb_sentiment
722,AAPL,2016-07-05,"News from Zenefits, Apple, Spotify, Facebook and Tesla, which announced the death of a Tesla driver who crashed while using Autopilot.",0.0,0.83,0.17,Negative,0.82345444,0.10368353,0.07286199,Negative,0.69800293,0.2978167,0.0041803997,Negative
723,AAPL,2016-07-05,"Mr. Brown became a victim of an innovation geared toward people like him when his electric sedan collided with a semitrailer, making him the first known fatality in a self-driving car.",0.143,0.672,0.185,Negative,0.8164277,0.10777946,0.07579283,Negative,0.99151856,0.006867177,0.0016142738,Negative
724,AAPL,2016-07-06,Apple’s AirPort base stations and other network router models use their status lights to get your attention when the hardware needs help.,0.114,0.886,0.0,Positive,0.01581868,0.84499973,0.13918152,Neutral,0.00431675,0.9922198,0.0034635619,Neutral
725,AAPL,2016-07-07,"Early adopters can try the new messaging app and improved photo software, and they can help the tech giant fix problems before the full release in the fall.",0.173,0.746,0.081,Positive,0.023305472,0.62110716,0.3555874,Neutral,0.0049883886,0.55546534,0.43954626,Neutral
726,AAPL,2016-07-08,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
727,AAPL,2016-07-11,Using your phone’s cellular signal as an internet connection for your computer gets you online — but can chew through your monthly data allowance.,0.0,1.0,0.0,Neutral,0.30715427,0.5886992,0.10414655,Neutral,0.046958916,0.65845627,0.29458475,Neutral
728,AAPL,2016-07-12,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
729,AAPL,2016-07-13,"Apple’s software can track your Mac’s location for better search results, but you can turn off the setting if you would rather not be followed.",0.075,0.925,0.0,Positive,0.4075487,0.51367545,0.07877586,Neutral,0.024196941,0.9434471,0.03235594,Neutral
730,AAPL,2016-07-14,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
731,AAPL,2016-07-15,Apple proposed that streaming services pay 9.1 cents for every 100 plays of a song. That would significantly increase what its rival Spotify pays.,0.167,0.778,0.054,Positive,0.17419225,0.34061113,0.48519668,Positive,0.15159006,0.7145617,0.13384819,Neutral
732,AAPL,2016-07-18,"The perfect music streaming service, the Haggler writes, would be Spotify without the ghoulish user interface, combined with a clearheaded Apple Music.",0.156,0.844,0.0,Positive,0.1338539,0.65712994,0.20901622,Neutral,0.007025901,0.74499035,0.24798365,Neutral
733,AAPL,2016-07-18,"To determine why artificial intelligence is booming now, it’s helpful to look at the recent growth of search engines, social media and mobile technology.",0.288,0.712,0.0,Positive,0.021688815,0.68256474,0.29574645,Neutral,0.003141219,0.9437873,0.053071495,Neutral
734,AAPL,2016-07-18,"Apple’s virtual assistant has the ability to learn as it works, but you have ways to correct some of its common mistakes to speed up the process.",0.055,0.836,0.109,Negative,0.07439735,0.741119,0.18448356,Neutral,0.00862631,0.8364815,0.15489224,Neutral
735,AAPL,2016-07-19,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
736,AAPL,2016-07-20,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
737,AAPL,2016-07-21,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
738,AAPL,2016-07-22,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
739,AAPL,2016-07-25,"Apple, Facebook, Amazon and Alphabet will post quarterly earnings this week, reflecting how they are doing in online ads, mobile and cloud computing.",0.072,0.928,0.0,Positive,0.05352441,0.37786788,0.56860775,Positive,0.0014375456,0.98837495,0.010187438,Neutral
740,AAPL,2016-07-26,"A second quarter of dismal sales leaves analysts wondering: Are customers out of love with Apple, or just waiting for the latest products?",0.149,0.709,0.142,Positive,0.91476655,0.04251639,0.04271695,Negative,0.98034877,0.018793663,0.00085758494,Negative
741,AAPL,2016-07-26,"Apple’s Photos for OS X has a button for one-click improvements to your pictures, but it also includes a toolbox for more detailed adjustments.",0.076,0.924,0.0,Positive,0.0217269,0.82891047,0.14936262,Neutral,0.002452932,0.71321356,0.28433347,Neutral
742,AAPL,2016-07-26,The movement turns possessions into objects of scorn and disgust — and self-denial into a virtue yet again.,0.125,0.58,0.295,Negative,0.29879683,0.5310224,0.17018071,Neutral,0.33293197,0.5258517,0.14121626,Neutral
743,AAPL,2016-07-27,"Shares of the company rose in after-hours trading on Tuesday because its earnings report, though not pretty, was less bleak than Wall Street expected.",0.082,0.82,0.098,Negative,0.49966666,0.032592542,0.4677407,Negative,0.028337032,0.100179255,0.87148374,Positive
744,AAPL,2016-07-28,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
745,AAPL,2016-07-29,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
746,AAPL,2016-08-01,"Twitter, Facebook, Google and Amazon shared their second-quarter earnings reports, and Yahoo agreed to sell itself to Verizon for about $5 billion.",0.246,0.754,0.0,Positive,0.03261982,0.24624935,0.72113085,Positive,0.0022632203,0.90212524,0.09561156,Neutral
747,AAPL,2016-08-02,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
748,AAPL,2016-08-03,"After just one firm raised one-quarter of all funding in the second quarter, midsize investors are facing a future in which they could be squeezed out.",0.0,1.0,0.0,Neutral,0.8908756,0.06525331,0.043871216,Negative,0.8134676,0.16060394,0.025928468,Negative
749,AAPL,2016-08-04,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
750,AAPL,2016-08-05,"Apple, which has been criticized for not paying outside hackers who point out bugs, says it will pay as much as $200,000 to people who flag critical vulnerabilities.",0.0,0.755,0.245,Negative,0.5981943,0.31463468,0.087170996,Negative,0.006029386,0.035152704,0.95881796,Positive
751,AAPL,2016-08-05,"The iTunes Store is not the only place to get movies for an iPod Nano or Classic, but you can use the iTunes program itself to transfer the files.",0.0,1.0,0.0,Neutral,0.021639513,0.87318516,0.105175294,Neutral,0.0014958231,0.9956352,0.0028689895,Neutral
752,AAPL,2016-08-08,"Technology is now so pervasive in business that it might be time to call G.E. and Johnson & Johnson tech stocks, not just the Silicon Valley stars.",0.0,1.0,0.0,Neutral,0.026066566,0.52393585,0.44999763,Neutral,0.027501307,0.9646551,0.007843637,Neutral
753,AAPL,2016-08-08,A partnership with Apple has made eight iPads available to every major league club that can be used in dugouts during games to consult scouting reports and other information.,0.0,1.0,0.0,Neutral,0.009387056,0.66793287,0.32268,Neutral,0.002081373,0.39805892,0.5998598,Positive
754,AAPL,2016-08-08,"Corporations are turning to Apple’s products for their tight-knit hardware and software, advanced security and intuitive interfaces.",0.227,0.773,0.0,Positive,0.010373588,0.52407336,0.46555308,Neutral,0.0020264029,0.45946103,0.5385126,Positive
755,AAPL,2016-08-09,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
756,AAPL,2016-08-10,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
757,AAPL,2016-08-11,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
758,AAPL,2016-08-12,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
759,AAPL,2016-08-15,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
760,AAPL,2016-08-16,"Symbols are free speech, too. We can’t let Big Tech make all our choices.",0.202,0.798,0.0,Positive,0.18224263,0.65491337,0.16284402,Neutral,0.0085612,0.959701,0.0317378,Neutral
761,AAPL,2016-08-16,"The app fits into Google’s playbook. Over the last few years, Google has increasingly offered its important software and internet services to iPhone customers.",0.073,0.927,0.0,Positive,0.010842289,0.5701781,0.41897956,Neutral,0.0020091129,0.80397403,0.19401683,Neutral
762,AAPL,2016-08-16,"Unlike Apple’s FaceTime app, Duo can be used between the Android and iOS universes.",0.0,1.0,0.0,Neutral,0.02822695,0.8742142,0.09755889,Neutral,0.003526352,0.95971173,0.036761906,Neutral
763,AAPL,2016-08-17,"Apple’s spreadsheet program can edit Microsoft Excel files, but you need to take an extra step to use those files in Excel again.",0.222,0.778,0.0,Positive,0.060084183,0.81496346,0.1249524,Neutral,0.061197545,0.9336632,0.0051392065,Neutral
764,AAPL,2016-08-18,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
765,AAPL,2016-08-19,"“Endless,” a 45-minute collection of new music set to video, is streaming via Apple Music, which says additional material is coming this weekend.",0.0,1.0,0.0,Neutral,0.021056788,0.8008389,0.17810433,Neutral,0.0011224244,0.9485909,0.050286673,Neutral
766,AAPL,2016-08-19,"E-book readers and tablets can handle several types of files, but some may work better for certain kinds of books.",0.265,0.735,0.0,Positive,0.025668882,0.81803256,0.15629865,Neutral,0.0010213329,0.9838441,0.0151345525,Neutral
767,AAPL,2016-08-22,Leaving your phone plugged in when its battery is already fully charged shouldn’t be bad for it. Except that the act of charging can itself hurt our phones.,0.0,0.735,0.265,Negative,0.74819744,0.19376798,0.058034558,Negative,0.022114355,0.6333412,0.34454438,Neutral
768,AAPL,2016-08-23,"As a wholesaler, the company can cut power costs and carbon dioxide emissions. It will get much of its supply from a solar energy farm now being built.",0.074,0.851,0.074,Neutral,0.010739632,0.33419412,0.65506625,Positive,0.0036200501,0.22858357,0.76779634,Positive
769,AAPL,2016-08-24,"Big data centers for the likes of Apple, Facebook and Google are increasing the demand for renewable energy, which may spur the construction of green facilities.",0.167,0.782,0.051,Positive,0.01630248,0.18712996,0.7965675,Positive,0.006208643,0.90372366,0.09006769,Neutral
770,AAPL,2016-08-25,Apple has patched its mobile operating system after investigators found flaws that were exploited to spy on dissidents and journalists.,0.0,0.864,0.136,Negative,0.7751036,0.14273617,0.08216017,Negative,0.70376134,0.22201705,0.07422156,Negative
771,AAPL,2016-08-25,Readers discuss Apple’s decision to replace a pistol emoji with a squirt gun.,0.0,0.806,0.194,Negative,0.12979952,0.68674386,0.18345657,Neutral,0.01064244,0.96889997,0.020457586,Neutral
772,AAPL,2016-08-25,"While JPEG images are the default processing format, Apple’s free Photos for OS X program can also handle files in uncompressed RAW formats.",0.136,0.864,0.0,Positive,0.020574713,0.8275417,0.1518836,Neutral,0.0032078275,0.96583486,0.030957272,Neutral
773,AAPL,2016-08-26,"The album’s release, through an exclusive deal with Apple, surfaced long-simmering tensions between record labels, streaming services and artists.",0.071,0.802,0.127,Negative,0.647491,0.2579294,0.094579645,Negative,0.9366829,0.059503365,0.003813627,Negative
774,AAPL,2016-08-29,"The potential clawback, estimated to be hundreds of millions of dollars, may stoke tensions between American and European officials over tax policies.",0.0,0.886,0.114,Negative,0.8482704,0.096939266,0.05479034,Negative,0.95321107,0.044217575,0.002571377,Negative
775,AAPL,2016-08-30,"As Google and Apple improve their mobile operating systems each year, older phone hardware cannot keep up with the new software.",0.127,0.873,0.0,Positive,0.7540634,0.12867796,0.1172586,Negative,0.7259929,0.25402832,0.019978795,Negative
776,AAPL,2016-08-30,"Unlike their counterparts in the United States, European regulators are focusing on complaints about the technology industry.",0.137,0.732,0.132,Neutral,0.48112065,0.4320884,0.086790934,Negative,0.7354968,0.256358,0.008145164,Negative
777,AAPL,2016-08-30,The decision by the European commissioner for competition ramps up trans-Atlantic tensions over how much companies with global operations should pay to countries where they do business.,0.0,0.859,0.141,Negative,0.80305773,0.12062891,0.076313324,Negative,0.9797308,0.018593822,0.0016754176,Negative
778,AAPL,2016-08-30,A blast of Takata airbag parts highlights just how risky it is to transport the propellant for the components.,0.0,0.904,0.096,Negative,0.80504584,0.13715078,0.057803486,Negative,0.9301529,0.06720091,0.0026462625,Negative
779,AAPL,2016-08-31,Lawmakers have criticized companies that avoid taxes by moving overseas. But they’re rallying to Apple’s defense after an E.U. demand for $14.5 billion in back taxes.,0.061,0.763,0.177,Negative,0.5634877,0.12498643,0.31152576,Negative,0.7517595,0.13336173,0.11487875,Negative
780,AAPL,2016-08-31,The company’s chief executive issued a defiant letter after Ireland was ordered to collect about $14.5 billion in back taxes.,0.0,0.905,0.095,Negative,0.8174602,0.11109831,0.071441494,Negative,0.64352703,0.32143155,0.03504135,Negative
781,AAPL,2016-08-31,"Mr. Cook’s assertion was technically truthful, but he avoided the focus of the case — whether Apple took advantage of loopholes in Irish tax law.",0.157,0.734,0.108,Positive,0.28699198,0.55890876,0.15409927,Neutral,0.07624343,0.8521597,0.07159686,Neutral
782,AAPL,2016-08-31,The corporation and the United States have only themselves to blame for a record tax penalty in Europe.,0.126,0.631,0.243,Negative,0.8578945,0.08752184,0.054583766,Negative,0.993208,0.0059941444,0.0007979074,Negative
783,AAPL,2016-09-01,The company’s chief executive said in an interview with an Irish broadcaster that the European Union’s tax decision was “maddening” and politically motivated.,0.12,0.88,0.0,Positive,0.84104633,0.097362615,0.061591074,Negative,0.98828423,0.010144026,0.0015716815,Negative
784,AAPL,2016-09-02,The recall covers 10 countries and represents a blow to the South Korean company’s effort to catch up with the Apple iPhone.,0.0,1.0,0.0,Neutral,0.9118972,0.05082076,0.03728203,Negative,0.97100407,0.025791692,0.0032042614,Negative
785,AAPL,2016-09-02,"The country’s cabinet unanimously agreed to fight the $14.5 billion decision, and politicians are expected to debate it next week.",0.093,0.793,0.115,Negative,0.2257268,0.47419676,0.30007645,Neutral,0.13149087,0.70958924,0.15891987,Neutral
786,AAPL,2016-09-06,"As the administration seeks a way to get an Obama nominee confirmed to the Export-Import Bank’s board, Apple plans to unveil new versions of the Apple Watch and the iPhone.",0.0,1.0,0.0,Neutral,0.01836846,0.6229151,0.3587165,Neutral,0.0022176714,0.8969578,0.10082457,Neutral
787,AAPL,2016-09-06,"Apple is expected to unveil the latest model on Wednesday, but if it is indeed missing this basic feature, devotees may be left disenchanted.",0.066,0.829,0.105,Negative,0.6382034,0.28771022,0.07408638,Negative,0.75917387,0.20292877,0.037897345,Negative
788,AAPL,2016-09-06,"A chief executive’s political leanings may significantly influence whom workers donate to and choose at the polls, a study found.",0.0,1.0,0.0,Neutral,0.19734114,0.5796565,0.22300231,Neutral,0.019793024,0.96806586,0.012141194,Neutral
789,AAPL,2016-09-06,"For almost a year, Apple rumormongers have been trotting out bits and pieces about what to expect from the latest device. And often, these rumors are picked up by mainstream media.",0.0,1.0,0.0,Neutral,0.085463434,0.76391065,0.15062594,Neutral,0.0019858559,0.99314487,0.0048692394,Neutral
790,AAPL,2016-09-07,"Apple announced the release of its newest smartphone, the iPhone 7. The new model replaces its headphone jack with  a Lightning connector and includes an improved camera.",0.11,0.89,0.0,Positive,0.02020697,0.350491,0.6293021,Positive,0.0018377989,0.79964036,0.1985219,Neutral
791,AAPL,2016-09-07,Readers say a tax avoidance scheme used by many large corporations is unfair to small businesses and average taxpayers.,0.0,0.734,0.266,Negative,0.7533928,0.1737894,0.07281779,Negative,0.94421554,0.050393783,0.0053906525,Negative
792,AAPL,2016-09-07,Apple’s free image-editing software for the Mac becomes more versatile when you add in little third-party programs.,0.171,0.829,0.0,Positive,0.013248146,0.60456425,0.38218758,Neutral,0.0027698053,0.47774202,0.51948816,Positive
793,AAPL,2016-09-07,"What was lacking in Apple’s product showcase was a new, can’t-miss hit. But if you like tweaks to products you may already have, the company had plenty to offer.",0.107,0.893,0.0,Positive,0.37838256,0.32836667,0.2932508,Negative,0.3798836,0.42936888,0.19074759,Neutral
794,AAPL,2016-09-07,The usual swarm of rumor and speculation points to the end of the iPhone headphone jack.,0.0,1.0,0.0,Neutral,0.5858583,0.29319596,0.12094586,Negative,0.24033386,0.7540204,0.0056457683,Neutral
795,AAPL,2016-09-07,"As the company updates its most popular product, Apple removed a familiar feature: the headphone jack.",0.181,0.819,0.0,Positive,0.7333854,0.17159751,0.095017135,Negative,0.12746927,0.8585207,0.014010013,Neutral
796,AAPL,2016-09-08,"Thanks to Europe, the door is now open for Congress to do something smart here.",0.301,0.699,0.0,Positive,0.020307938,0.3012122,0.67847985,Positive,0.0013542908,0.05569606,0.9429496,Positive
797,AAPL,2016-09-08,"The iPhone 7, iPhone 7 Plus and the Watch all acquired new features, though none of them a game changer. Three of our writers delve into the advances.",0.0,1.0,0.0,Neutral,0.03308286,0.66172725,0.30518988,Neutral,0.006835181,0.9672688,0.025895923,Neutral
798,AAPL,2016-09-08,"The iPhone 7 doesn’t have a place to plug in headphones, but that is far from its worst shortcoming. The new device is an example of how Apple’s aesthetics have gone stale.",0.0,0.837,0.163,Negative,0.8124086,0.12644397,0.06114742,Negative,0.8479295,0.14434564,0.0077249445,Negative
799,AAPL,2016-09-08,An examination suggests that no upgrade is necessary unless you have owned your current iPhone for more than two years.,0.0,0.896,0.104,Negative,0.24914098,0.6894992,0.06135981,Neutral,0.0033695467,0.9799121,0.016718354,Neutral
800,AAPL,2016-09-09,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
801,AAPL,2016-09-12,"Apple is killing the headphone jack but helping revive Nintendo’s great franchise with Super Mario Run, coming exclusively to iOS.",0.488,0.434,0.078,Positive,0.09748848,0.43207914,0.4704323,Positive,0.04282637,0.35588127,0.6012924,Positive
802,AAPL,2016-09-12,"The company has closed parts of its self-driving car project and laid off dozens of employees, according to three people briefed on the subject.",0.0,1.0,0.0,Neutral,0.9367075,0.038130205,0.025162362,Negative,0.961906,0.036478404,0.0016155054,Negative
803,AAPL,2016-09-12,"After six years of belt-tightening and tax increases, many Irish workers say their government’s reluctance to collect $14.5 billion from Apple is unfair.",0.0,0.792,0.208,Negative,0.87387186,0.0706901,0.055437997,Negative,0.89611304,0.09496351,0.0089235045,Negative
804,AAPL,2016-09-12,"The companies are planning to charge as little as $5 a month for new streaming music services, half the cost of the current pricing model.",0.0,1.0,0.0,Neutral,0.18126535,0.6020096,0.21672502,Neutral,0.002547245,0.1293354,0.8681174,Positive
805,AAPL,2016-09-12,"While analysts anticipate a rise in the national median income, new European laws will allow publishers to collect fees from large technology companies.",0.083,0.917,0.0,Positive,0.040728174,0.07778848,0.8814833,Positive,0.016364167,0.25756115,0.7260747,Positive
806,AAPL,2016-09-12,"The educational program is aimed at middle school students, but critics say the fact it requires a tablet makes it unavailable to lower-income families.",0.0,0.887,0.113,Negative,0.60801315,0.32575914,0.06622768,Negative,0.514762,0.4610362,0.024201805,Negative
807,AAPL,2016-09-12,"Eleven years after charges were filed, Maurice R. Greenberg, the former chief executive of A.I.G., finally goes on trial.",0.0,0.896,0.104,Negative,0.07850147,0.68220776,0.23929076,Neutral,0.15694785,0.8262862,0.01676595,Neutral
808,AAPL,2016-09-13,"The rules will put new pressure on American tech companies, but European officials say they will unite the Continent’s various national economies.",0.0,0.929,0.071,Negative,0.84899586,0.087310754,0.06369334,Negative,0.5967488,0.3695132,0.033737972,Negative
809,AAPL,2016-09-13,"Europe’s order for Ireland to collect $14.5 billion from Apple was “out of the framework of normal tax policy,” said Treasury Secretary Jacob Lew.",0.073,0.927,0.0,Positive,0.7508503,0.15456027,0.09458934,Negative,0.9155652,0.08137804,0.003056837,Negative
810,AAPL,2016-09-13,"J.D. Biersdorfer and Brian X. Chen answer questions about the coming iPhone 7 and 7 Plus, and the new Apple Watch.",0.0,1.0,0.0,Neutral,0.029800523,0.8572898,0.1129097,Neutral,0.00095871685,0.955612,0.043429285,Neutral
811,AAPL,2016-09-13,"Although they lack a headphone jack, the iPhone 7 and 7 Plus are fast, their cameras take superb photos and the batteries last longer.",0.161,0.748,0.091,Positive,0.034105223,0.6078521,0.35804266,Neutral,0.008086559,0.57022786,0.42168564,Neutral
812,AAPL,2016-09-13,A review of Apple’s newest smartphone shows just how fast things are getting.,0.0,1.0,0.0,Neutral,0.02364596,0.6365247,0.3398294,Neutral,0.004632092,0.8266375,0.1687304,Neutral
813,AAPL,2016-09-14,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
814,AAPL,2016-09-15,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
815,AAPL,2016-09-16,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
816,AAPL,2016-09-19,"Increasingly, what matters for Apple is what people in China think of its products. As for self-driving cars, expect more failures before big success.",0.165,0.722,0.113,Positive,0.24656594,0.45178694,0.30164722,Neutral,0.6914842,0.294602,0.01391378,Negative
817,AAPL,2016-09-20,"Tesla is innovating in self-driving cars, solar energy and fast people-movers, but has a cash-flow problem. Apple is seen as lagging in ideas, but is flush with dormant money.",0.047,0.763,0.189,Negative,0.807626,0.11557951,0.076794535,Negative,0.8708029,0.08762707,0.041570015,Negative
818,AAPL,2016-09-21,"Apple has discussed a partnership with McLaren, the racecar builder, sources say, and is talking with Lit Motors, developer of an electric motorcycle.",0.0,1.0,0.0,Neutral,0.025225816,0.65179086,0.3229833,Neutral,0.0022940843,0.2306179,0.76708806,Positive
819,AAPL,2016-09-21,"For fun or function, the applications for Apple’s newest phone and operating system are rolling in. Here are some new ways to chat, pay and play.",0.189,0.764,0.047,Positive,0.019658629,0.6092264,0.37111497,Neutral,0.0025882565,0.79571205,0.20169969,Neutral
820,AAPL,2016-09-21,"With countries cracking down on elaborate tax schemes, companies need to be more forthright with their own investors.",0.0,1.0,0.0,Neutral,0.17624727,0.5029529,0.32079986,Neutral,0.1867644,0.7226368,0.09059884,Neutral
821,AAPL,2016-09-22,Several new features have turned this intimate chat experience into more of a social network.,0.0,1.0,0.0,Neutral,0.014179748,0.32091185,0.6649084,Positive,0.0034066567,0.45677242,0.53982085,Positive
822,AAPL,2016-09-22,"A tech company and a maker of high-tech cars might seem like a good fit, but it’s hard to see how McLaren can take Apple’s vehicular ambitions far.",0.194,0.749,0.057,Positive,0.039120264,0.69894886,0.26193082,Neutral,0.40021974,0.42158127,0.17819902,Neutral
823,AAPL,2016-09-22,"Start-ups and big companies are experimenting with driverless cars, electric vehicles, ride-sharing, drones, robot sailboats and even flying autos.",0.0,1.0,0.0,Neutral,0.014727453,0.6476248,0.33764777,Neutral,0.0013937155,0.9830739,0.015532378,Neutral
824,AAPL,2016-09-22,A reader from Ireland writes that Dublin must now deal with a corporate-profits reporting system that was either not understood or scrutinized.,0.0,1.0,0.0,Neutral,0.7221556,0.21643467,0.06140977,Negative,0.36052296,0.62651205,0.012965008,Neutral
825,AAPL,2016-09-23,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
826,AAPL,2016-09-26,"Apple and digital giants have developed potentially lifesaving technology to block texting while driving, but it’s still not being deployed.",0.0,0.907,0.093,Negative,0.04506589,0.7465752,0.2083589,Neutral,0.7068088,0.17625631,0.11693495,Negative
827,AAPL,2016-09-27,"Apple’s operating system provides an easy menu shortcut for sharing links, photos and other content, and you can customize your list of options.",0.213,0.787,0.0,Positive,0.016583152,0.74426407,0.23915276,Neutral,0.0013728837,0.88842684,0.11020026,Neutral
828,AAPL,2016-09-28,"Among the offerings, apps in which you can speak to your watch to update to-do lists or get a quick assist on deciphering a foreign language.",0.0,1.0,0.0,Neutral,0.015253156,0.7858499,0.19889688,Neutral,0.0008060996,0.9898699,0.009324066,Neutral
829,AAPL,2016-09-29,"Among other things, Apple’s latest redesign of its mobile operating system changes the lock screen’s shortcut to the iPhone’s camera app.",0.0,1.0,0.0,Neutral,0.38330516,0.39829668,0.21839812,Neutral,0.002810966,0.9916187,0.00557045,Neutral
830,AAPL,2016-09-30,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
831,AAPL,2016-10-03,Companies like Amazon and Microsoft are building data centers across the Continent in response to Europeans’ desires to keep their information close to home.,0.16,0.84,0.0,Positive,0.021874253,0.5115002,0.4666256,Neutral,0.004444509,0.85268235,0.14287314,Neutral
832,AAPL,2016-10-04,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
833,AAPL,2016-10-05,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
834,AAPL,2016-10-06,"If you like the trackpad shortcuts on Apple’s laptops, you can use many of the same moves on an external trackpad for your desktop computer.",0.094,0.906,0.0,Positive,0.013824403,0.7400683,0.24610728,Neutral,0.0011574728,0.95615274,0.042689793,Neutral
835,AAPL,2016-10-07,"Suitors are falling away, and there is no way conventional financial analysis can help any company rationalize an acquisition of the company.",0.106,0.745,0.149,Neutral,0.854036,0.09931882,0.046645213,Negative,0.8212111,0.17383476,0.004954159,Negative
836,AAPL,2016-10-10,The justices will hear arguments about whether Samsung must pay Apple about $400 million for copying part of the iPhone’s design; Sony will offer the $399 PlayStation VR.,0.0,0.864,0.136,Negative,0.14622565,0.641877,0.21189737,Neutral,0.11429668,0.8797453,0.0059580323,Neutral
837,AAPL,2016-10-11,Samsung is arguing that it shouldn’t have to give up all its profit from the sale of phones that copy only part of the look of an Apple iPhone.,0.088,0.821,0.091,Neutral,0.13687815,0.6163846,0.24673717,Neutral,0.018158652,0.838735,0.14310628,Neutral
838,AAPL,2016-10-12,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
839,AAPL,2016-10-13,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
840,AAPL,2016-10-14,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
841,AAPL,2016-10-17,"Sometimes people forget that old guys can be geeks. This week: How Samsung helped Apple, will Verizon win a discount, and a new riff on a classic excuse.",0.173,0.714,0.112,Positive,0.040619545,0.5330737,0.42630678,Neutral,0.010758249,0.9339667,0.05527509,Neutral
842,AAPL,2016-10-18,"The Pixel, which uses Android software and Assistant, an A.I. virtual assistant, is, relatively speaking, mediocre, but fans of Android won’t regret buying one.",0.0,0.861,0.139,Negative,0.6348647,0.26180407,0.103331216,Negative,0.12023219,0.866299,0.013468834,Neutral
843,AAPL,2016-10-18,"Every iCloud user gets five free gigabytes of server space from Apple, but when space gets tight, you either have to prune or pay.",0.083,0.854,0.062,Positive,0.40137255,0.5113318,0.0872956,Neutral,0.096454866,0.7846309,0.11891425,Neutral
844,AAPL,2016-10-19,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
845,AAPL,2016-10-20,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
846,AAPL,2016-10-21,,0.0,0.0,0.0,Neutral,0.026959319,0.8985352,0.074505374,Neutral,0.072680265,0.20797661,0.71934307,Positive
