ticker,pub_date,headline,gemini_sentiment
AMZN,2018-06-18,googles jdcom deal shows silicon valley still wants in on china,neutral
AMZN,2018-06-22,amazon is latest tech giant to face staff backlash over government work,negative
AMZN,2018-06-11,amazon studios new boss is reshaping its strategy step one lure new talent,positive
AMZN,2018-07-19,who gets left out of the urban tech boom,neutral
AMZN,2018-07-26,amazons facial recognition wrongly identifies 28 lawmakers aclu says,negative
AMZN,2018-07-02,why amazons push into prescription drugs isnt a guaranteed success,negative
AMZN,2018-07-11,have the tech giants grown too powerful thats an easy one,negative
AMZN,2018-07-26,amazon delivers a pile of cash but no fireworks,neutral
AMZN,2018-07-08,amazon is used to promote white supremacist merchandise and views report says,negative
AMZN,2018-07-02,delivering amazon packages to the top of the world,positive
AMZN,2018-07-22,tech and auto earning reports and an eu official visits trump,neutral
AMZN,2018-07-13,a robot romance on amazon american indies and a taxi driver commentary,neutral
AMZN,2018-07-19,microsoft emerges as clear no 2 in cloud computing,negative
AMZN,2018-06-28,review a very english scandal is very good and scandalous,neutral
AMZN,2018-06-07,amazon wins exclusive uk rights to broadcast some premier league matches,positive
AMZN,2018-06-11,foxconn is under scrutiny for worker conditions its not the first time,neutral
AMZN,2018-06-15,punishing job creation,negative
AMZN,2018-06-26,top tech companies met with intelligence officials to discuss midterms,neutral
AMZN,2018-06-17,with twitch amazon tightens grip on live streams of video games,positive
AMZN,2018-06-23,how amazon steers shoppers to its own products,negative
AMZN,2018-06-22,for hugh grant a smaller screen brings a more complex role,neutral
AMZN,2018-06-08,why cities cant stop poaching from one another,neutral
AMZN,2018-06-25,orlando pulls the plug on its amazon facial recognition program,negative
AMZN,2018-09-07,the mystery of amazon hq2 has finalists seeing clues everywhere,neutral
AMZN,2018-09-23,jeff bezos and the trap of the charitableindustrial complex,neutral
AMZN,2018-09-20,hey alexa why is amazon making a microwave,neutral
AMZN,2018-09-19,tilrays wild day dealbooks closing bell,neutral
AMZN,2018-09-14,elizabeth warren on big banks and the democratic party 5 takeaways,neutral
AMZN,2018-09-13,jeff and mackenzie bezos pledge 2 billion for homeless and preschoolers,neutral
AMZN,2018-09-05,jeff bezos first major political donation is 10 million to elect veterans,neutral
AMZN,2018-09-19,amazon dominates as a merchant and platform europe sees reason to worry,negative
AMZN,2018-09-23,the house with a clock in its walls is no 1 as life itself fizzles,neutral
AMZN,2018-02-14,ryan murphy heads to netflix in deal said to be worth up to 300 million,neutral
AMZN,2018-02-20,jeff weiner on jobs of the future,neutral
AMZN,2018-02-20,jeff wilke on worker retraining,neutral
AMZN,2018-10-10,a future where everything becomes a computer is as creepy as you feared,negative
AMZN,2018-10-02,amazons wage increase comes down to cost vs political capital for investors,neutral
AMZN,2018-10-02,amazon to raise minimum wage to 15 for all us workers,positive
AMZN,2018-10-05,dealbook briefing the big problem at the heart of techs latest spy scandal,negative
AMZN,2018-10-18,amazon hq2 watch northern virginia checks the most boxes,neutral
AMZN,2018-10-26,in homecoming a sound experiment becomes something to see,neutral
AMZN,2018-10-03,amazons surrender is inspiring,neutral
AMZN,2018-10-25,there is a silver lining for losers of amazons hq2 competition,neutral
AMZN,2018-10-16,there may soon be three internets americas wont necessarily be the best,neutral
AMZN,2018-10-31,review homecoming is military industrial and complex,neutral
AMZN,2018-11-16,review digital renaissance argues consumers of media never had it so good is that the case,neutral
AMZN,2018-11-06,lets hear it quickly for the halfhour drama,neutral
AMZN,2018-11-14,amazons hq2 in virginia leaves a real estate firm poised to cash in,positive
AMZN,2018-11-06,amazons hq2 make that q for queens,neutral
AMZN,2018-11-19,amazon apple and facebook once led the market now they are driving it down,negative
AMZN,2018-11-09,new york today we like big are google and amazon too big,neutral
AMZN,2018-11-14,amazon to queens jonathan adler is ready,neutral
AMZN,2018-11-20,cuomo and de blasio saw the amazon deal as a winner now comes the backlash,negative
AMZN,2018-11-22,how was your experience please rate the entire world,neutral
AMZN,2018-11-20,somali workers in minnesota force amazon to negotiate,negative
AMZN,2018-12-20,facebook rebuked for failing to disclose datasharing deals,neutral
AMZN,2018-12-12,amazon went to city hall things got loud quickly,neutral
AMZN,2018-12-10,what happens when 25000 amazon workers flush toilets,neutral
AMZN,2018-12-03,review the marvelous mrs maisel takes its time as fast as it can,neutral
AMZN,2018-12-13,the effort to reimagine company towns,neutral
AMZN,2018-12-29,when the bubble bursts consider the antibubble,negative
AMZN,2018-12-11,what happened in 2018 shake to remember,neutral
AMZN,2018-12-12,amazon has got to go protesters tell executives,negative
AMZN,2018-01-31,cities bid for amazon isnt a oneway street,neutral
AMZN,2018-01-31,the 3 giants health plan,neutral
AMZN,2018-01-31,can amazon and friends handle health care theres reason for doubt,negative
AMZN,2018-01-18,amazon names newark and new york city as hq2 finalists,positive
AMZN,2018-01-19,why toronto made the playoffs for amazons headquarters,positive
AMZN,2018-01-18,amazon hq2 choices are disappointingly undisruptive,negative
AMZN,2018-01-11,review in electric dreams the future seems outdated,neutral
AMZN,2018-01-26,promising billions to amazon is it a good deal for cities,positive
AMZN,2018-01-28,can woody allen work in hollywood again,neutral
AMZN,2018-01-21,inside amazon go a store of the future,positive
AMZN,2018-11-13,cuomo and de blasio team up to welcome amazon,positive
AMZN,2018-05-01,amazon not waiting for hq2 announces projects in boston and vancouver,positive
AMZN,2018-05-09,better ways for jeff bezos to spend 131 billion,neutral
AMZN,2018-05-25,america last trumps attack on the amazon job machine,negative
AMZN,2018-05-20,uk vs us how much of your personal data can you get,neutral
AMZN,2018-04-23,what might happen to amazons profit if it paid its workers more,negative
AMZN,2018-04-20,kevins week in tech jeff bezos reminds tech whos boss,neutral
AMZN,2018-04-29,one goal of amazons hq2 learn the lessons of seattle,neutral
AMZN,2018-04-25,what amazons new headquarters could mean for rents,neutral
AMZN,2018-04-04,amazon has lots of company as trump slams stupid businesses,negative
AMZN,2018-04-06,kevins week in tech extra extra news beyond facebook,neutral
AMZN,2018-04-04,is amazon bad for the postal service or its savior,neutral
AMZN,2018-01-02,peter thiel is a bitcoin believer dealbook briefing,neutral
AMZN,2018-01-02,tv content wars too many characters chasing not enough action,neutral
AMZN,2018-01-01,states pay the price when you buy online,negative
AMZN,2018-01-05,with electric dreams philip k dick gets the tv anthology treatment,neutral
AMZN,2018-01-28,how amazon benefits from losing cities hq2 bids,neutral
AMZN,2018-01-30,amazon berkshire hathaway and jpmorgan team up to try to disrupt health care,neutral
AMZN,2018-01-15,alexa were still trying to figure out what to do with you,neutral
AMZN,2018-01-19,farhads week in tech big tech is pouring love on america thank trump,neutral
AMZN,2018-01-28,tech giants brace for europes new data privacy rules,neutral
AMZN,2018-01-02,toasts to the deals and other winners of 2017,neutral
AMZN,2018-12-13,maybe its not taxes that scare off business but failing subways,neutral
AMZN,2018-12-29,the 3 biggest challenges for tech in 2019,neutral
AMZN,2018-12-21,in 2018 did business get too big,neutral
AMZN,2018-12-11,making a difference in 2018,neutral
AMZN,2018-12-12,hightech degrees and the price of an avocado the data new york gave to amazon,neutral
AMZN,2018-12-02,marketing through smart speakers brands dont need to be asked twice,positive
AMZN,2018-12-27,amazon sees in brazil continentsize profits and problems,positive
AMZN,2018-12-23,bottleneck at printers has derailed some holiday book sales,neutral
AMZN,2018-12-05,ny today why police drones are coming,neutral
AMZN,2018-12-12,yes you can be an ethical tech consumer heres how,neutral
AMZN,2018-01-25,alexa what happened to my car,neutral
AMZN,2018-01-17,how technology is and isnt changing our reading habits,neutral
AMZN,2018-01-18,where amazon may build its new headquarters,neutral
AMZN,2018-01-11,review even on the internet whats old is new again,neutral
AMZN,2018-01-18,amazon chooses 20 finalists for second headquarters,positive
AMZN,2018-01-15,more bank earnings chinas growth and sundance without weinstein,neutral
AMZN,2018-01-12,jeff bezos mr amazon steps out,neutral
AMZN,2018-01-23,teaching activities for inside amazon go a store of the future,neutral
AMZN,2018-01-30,dr alexa ive been sneezing and my throat is sore,neutral
AMZN,2018-01-19,executive behind facebooks china charm campaign is out,neutral
AMZN,2018-12-20,after amazon contest ny lawmakers want to block negotiations done in secret,negative
AMZN,2018-12-23,the top 18 media grinches of 2018,neutral
AMZN,2018-12-18,france not waiting for european union to tax us tech firms as 19 starts,negative
AMZN,2018-12-08,hate amazon try living without it,negative
AMZN,2018-12-20,deputy mayor who oversaw amazon deal and troubled housing authority is leaving,neutral
AMZN,2018-12-21,lastminute shoppers increasingly trust only amazon to deliver,positive
AMZN,2018-12-12,amazon hires lobbyists for ny site and tries to fend off ocasiocortezs supporters,negative
AMZN,2018-12-16,nashvilles star rises as midsize cities break into winners and losers,neutral
AMZN,2018-12-04,trump said amazon was scamming the post office his administration disagrees,negative
AMZN,2018-12-18,the amazon hq2 document we werent supposed to see,neutral
AMZN,2018-04-17,supreme court divided on sales taxes for online purchases,neutral
AMZN,2018-04-03,us stocks rebound slightly after techdriven slump,neutral
AMZN,2018-04-03,to trump its the amazon washington post to its editor thats baloney,neutral
AMZN,2018-04-01,retailers race against amazon to automate stores,neutral
AMZN,2018-04-13,facebook takes the punches while rest of silicon valley ducks,neutral
AMZN,2018-04-01,they tried to boycott facebook apple and google they failed,neutral
AMZN,2018-04-02,markets that climbed the trump bump are tumbling down from it,negative
AMZN,2018-04-04,the true damage of trumps fake news,negative
AMZN,2018-04-24,3 gadgets you didnt know you needed but are worth buying,neutral
AMZN,2018-04-22,amazons critics get new life with trumps attacks on the company,negative
AMZN,2018-05-06,save barnes noble,neutral
AMZN,2018-05-18,when the president takes on amazon nobody wins,negative
AMZN,2018-05-25,is alexa listening amazon echo sent out recording of couples conversation,negative
AMZN,2018-05-08,yes the economy helped elect trump,neutral
AMZN,2018-05-07,amazon vs barnes noble,neutral
AMZN,2018-05-24,review taking another spooky hike up hanging rock,neutral
AMZN,2018-05-29,costume secrets from picnic at hanging rock,neutral
AMZN,2018-05-07,microsoft tries a new role moral leader,neutral
AMZN,2018-05-05,berkshires annual meeting buffett approves of apples buyback plan,neutral
AMZN,2018-05-22,amazon pushes facial recognition to police critics see surveillance risk,negative
AMZN,2018-11-15,how parents teach smart spending with apps not cash,neutral
AMZN,2018-11-13,cities should stop playing the amazon hq2 bidding game,neutral
AMZN,2018-11-15,missing from top colleges veterans,neutral
AMZN,2018-11-14,a 2 billion question did new york and virginia overpay for amazon,negative
AMZN,2018-11-06,a warning from seattle to amazons hq2,neutral
AMZN,2018-11-09,the week in tech social media faces another election test,neutral
AMZN,2018-11-14,new york is a genuine tech hub and that was before amazon,neutral
AMZN,2018-11-12,amazons new neighbor the nations largest housing project,neutral
AMZN,2018-11-15,what amazons hq2 winners look like before amazon,neutral
AMZN,2018-11-13,amazon is getting at least 17 billion to come to queens now comes the fight over whether its worth it,positive
AMZN,2018-11-15,some new yorkers hate the amazon deal can they stop it,negative
AMZN,2018-11-12,amazons hq2 will benefit from new york city but what does new york get,positive
AMZN,2018-11-19,the secret of amazons success,neutral
AMZN,2018-11-13,before a deal amazon had to know could cuomo and de blasio get along,neutral
AMZN,2018-11-07,losers in amazon sweepstakes arent ready to throw in the towel,neutral
AMZN,2018-11-07,in superstar cities the rich get richer and they get amazon,positive
AMZN,2018-11-01,the best movies and tv shows new to netflix amazon and more in november,neutral
AMZN,2018-11-21,why amazon wants to buy 22 regional sports networks,positive
AMZN,2018-11-27,a business with no end,neutral
AMZN,2018-11-14,everything you need to know about long island city amazons new home,positive
AMZN,2018-04-13,trump targets a postal service rainmaker package delivery,negative
AMZN,2018-04-24,amazon tries a new delivery spot your car,positive
AMZN,2018-04-10,farmers hit the road to reach shoppers before amazon does,negative
AMZN,2018-04-19,wells fargo is about to be hit with 1 billion fine dealbook briefing,negative
AMZN,2018-04-02,big business is too big,neutral
AMZN,2018-04-18,techs hollywood takeover amazon reboots citizen kane and et studio,neutral
AMZN,2018-04-26,walmart with billions to spend seeks flipkart ecommerce site in india,neutral
AMZN,2018-04-02,the autocrats playbook,neutral
AMZN,2018-04-26,amazons profit swells to 16 billion lifted by its cloud business,positive
AMZN,2018-04-06,moving your ebook collection to one device,neutral
AMZN,2018-05-03,amazon pauses huge development plans in seattle over tax plan,negative
AMZN,2018-05-10,is trumps tax incoherence just a way to hurt amazon,negative
AMZN,2018-05-11,spike lees pass over an offbeat melding of cinema and theater,neutral
AMZN,2018-05-10,alexa and siri can hear this hidden command you cant,negative
AMZN,2018-05-10,one risk to the economy a slowdown in lending dealbook briefing,negative
AMZN,2018-05-31,amazon rankles australian customers by pushing them to a local site,negative
AMZN,2018-05-16,next up at amazonrun whole foods halfpriced halibut steaks,positive
AMZN,2018-05-15,seattle scales back tax in face of amazons revolt but tensions linger,negative
AMZN,2018-05-03,amazon the elephant in the antitrust room,negative
AMZN,2018-05-16,clifford the big red dog returning to tv in 2019,neutral
AMZN,2018-12-10,amazons homegrown chips threaten silicon valley giant intel,positive
AMZN,2018-12-16,tech workers got paid in company stock they used it to agitate for change,neutral
AMZN,2018-12-12,ny today amazon takes on ocasiocortez and her supporters,negative
AMZN,2018-12-14,what amazon could learn from google in new york city,neutral
AMZN,2018-12-01,the best movies and tv shows new to netflix amazon and more in december,neutral
AMZN,2018-12-24,the five most important stories of 2018,neutral
AMZN,2018-12-13,chase for talent pushes tech giants far beyond west coast,neutral
AMZN,2018-12-27,an amazon effect on queens real estate heres why brokers say its real,neutral
AMZN,2018-12-26,india curbs power of amazon and walmart to sell products online,negative
AMZN,2018-12-27,interest in court square condo spikes thanks to amazon,positive
AMZN,2018-01-25,is indianapolis cool enough for amazon it just might be,neutral
AMZN,2018-01-17,9 points to guide your investments in 2018,neutral
AMZN,2018-01-19,a maine racetrack didnt lure amazon multiply that disappointment by 218,negative
AMZN,2018-01-18,amazon cancels one mississippi i love dick and jeanclaude,negative
AMZN,2018-01-19,bizarre bids to be amazons new home,neutral
AMZN,2018-03-07,amazon offers prime discount for medicaid recipients,positive
AMZN,2018-03-22,at mars jeff bezos hosted roboticists astronauts other brainiacs and me,neutral
AMZN,2018-03-26,grocery wars turn small chains into battlefield casualties,negative
AMZN,2018-03-18,fedex follows amazon into the robotic future,positive
AMZN,2018-03-29,why reining in amazon could be difficult dealbook briefing,negative
AMZN,2018-03-25,to invade homes tech is trying to get in your kitchen,negative
AMZN,2018-03-29,trump attacks amazon saying it does not pay enough taxes,negative
AMZN,2018-03-08,amazon knows why alexa was laughing at its customers,neutral
AMZN,2018-03-30,trumps attack on amazon over taxes,negative
AMZN,2018-02-02,amazon and apple gush over holiday sales,positive
AMZN,2018-02-21,why we may soon be living in alexas world,positive
AMZN,2018-02-01,a good health care deal but only for some,neutral
AMZN,2018-02-02,let the preoscar bingeing begin,neutral
AMZN,2018-02-21,in an era of smart things sometimes dumb stuff is better,neutral
AMZN,2018-02-28,can we really scrub carbon dioxide from the atmosphere,neutral
AMZN,2018-02-02,farhads week in tech less time on facebook more noise from amazon,neutral
AMZN,2018-02-09,nbc executive takes over amazon studios,neutral
AMZN,2018-02-15,amazon moves on without transparent actor jeffrey tambor,neutral
AMZN,2018-02-01,employer health insurance oftenhated sometimes pioneering and now on amazons radar,positive
AMZN,2018-11-26,sleepwalking markets woke up this year thats a good thing,positive
AMZN,2018-11-06,was amazons headquarters contest a baitandswitch critics say yes,negative
AMZN,2018-11-08,google is said to be shopping for more real estate in new york,neutral
AMZN,2018-11-07,visions of a tech hub landing amazon is just a start,positive
AMZN,2018-11-13,amazons hq2 plan gets a cool reception,negative
AMZN,2018-11-14,amazon hq2 how new york and virginia won the beauty contest,neutral
AMZN,2018-11-16,the week in tech amazon finally makes an hq2 decision,positive
AMZN,2018-11-14,amazon and the urban hypocrite,neutral
AMZN,2018-11-20,amazon is coming can new yorks transit system handle it,neutral
AMZN,2018-11-21,will amazon ruin or revitalize new york city,neutral
AMZN,2018-10-10,earning more at amazon maybe,positive
AMZN,2018-10-25,amazon squeezes out more profit as sales growth slows,negative
AMZN,2018-10-15,how sears was the amazon of its day,neutral
AMZN,2018-10-30,deutschland 83 was a hit abroad but a flop at home what about deutschland 86,neutral
AMZN,2018-10-19,a romanov is not too happy with the romanoffs,neutral
AMZN,2018-10-12,the week in tech fears of the supply chain in china,negative
AMZN,2018-10-16,the billionaire who led sears into bankruptcy court,negative
AMZN,2018-10-03,matthew weiner on life after mad men sexual harassment and his new amazon show,neutral
AMZN,2018-09-19,why jeff bezos should push for nobody to get as rich as jeff bezos,neutral
AMZN,2018-09-05,dealbook briefing amazon could march past 1 trillion,positive
AMZN,2018-09-18,when an owners new company puts the old one in trumps cross hairs,negative
AMZN,2018-09-26,anthony hopkins returns to king lear finally up to the challenge,neutral
AMZN,2018-09-03,hard lessons thanks amazon breathe new life into retail stores,positive
AMZN,2018-09-18,the best and worst moments of the 2018 emmys,neutral
AMZN,2018-09-19,the most fun and useful things you can do with an amazon echo or google home,neutral
AMZN,2018-09-12,the metamorphosis of silicon valley ceos from big to boring,neutral
AMZN,2018-09-28,in pretty poison and gun crazy femmes fatales with deadly firepower,neutral
AMZN,2018-09-26,how apple thrived in a season of tech scandals,neutral
AMZN,2018-08-30,maya rudolph and fred armisen play it relatively straight,neutral
AMZN,2018-08-14,the unlikely activists who took on silicon valley and won,neutral
AMZN,2018-08-21,amazons ripple effect on grocery industry rivals stock up on startups,positive
AMZN,2018-08-31,india pushes back against tech colonization by internet giants,negative
AMZN,2018-08-09,how it ends and no blade of grass grim visions of tomorrow,neutral
AMZN,2018-08-31,the last company you would expect is reinventing health benefits,neutral
AMZN,2018-08-02,amazon removes products featuring nazi symbols,neutral
AMZN,2018-08-17,alexa vs siri vs google which can carry on a conversation best,neutral
AMZN,2018-09-12,review forever is a thrilling story of boring love,neutral
AMZN,2018-09-14,how maya rudolph became the master of impressions,neutral
AMZN,2018-09-18,hbo and netflix reluctant rivals party down after winning 23 emmys apiece,neutral
AMZN,2018-09-07,amazons antitrust antagonist has a breakthrough idea,negative
AMZN,2018-09-03,amazon sets its sights on the 88 billion online ad market,positive
AMZN,2018-09-03,silicon valley doesnt like trump it can still work with the government,neutral
AMZN,2018-09-04,amazons plan to reach 500 million indians speak their language,positive
AMZN,2018-09-06,trumps thumps dont cause stock slumps,neutral
AMZN,2018-09-04,amazon hits 1000000000000 in value following apple,positive
AMZN,2018-09-23,want to see whats up amazons sleeve take a tour of seattle,neutral
AMZN,2018-08-25,are superstar firms and amazon effects reshaping the economy,neutral
AMZN,2018-08-08,for icahn amazon is a reason not to do a deal,negative
AMZN,2018-08-02,apples 1 trillion milestone reflects rise of powerful megacompanies,neutral
AMZN,2018-08-01,stumbles what stumbles big tech is as strong as ever,neutral
AMZN,2018-08-08,playing catchup with walmart amazon offers digital grocery pickup at whole foods,positive
AMZN,2018-08-30,review meet the new jack ryan same as the old jack ryan,neutral
AMZN,2018-08-03,ciscos duo acquisition is part of an industry push to secure the cloud,neutral
AMZN,2018-08-22,jack ryan still just wants to sit at a desk,neutral
AMZN,2018-08-05,cities offers for amazon base are secrets even to many city leaders,neutral
AMZN,2018-08-02,jeff bezos style icon,neutral
AMZN,2018-06-21,supreme court widens reach of sales tax for online retailers,positive
AMZN,2018-06-20,how tech companies conquered americas cities,neutral
AMZN,2018-06-22,amazon looks at new sales taxes and shrugs dealbook briefing,neutral
AMZN,2018-06-20,amazon berkshire hathaway and jpmorgan name ceo for health initiative,neutral
AMZN,2018-06-21,shares of amazon wayfair and others hit by the supreme courts ruling on internet sales taxes,negative
AMZN,2018-06-05,tech stocks are hitting highs as economic uncertainty rises,neutral
AMZN,2018-06-29,the week in tech amazon continues its quest for world domination,positive
AMZN,2018-06-12,seattle officials repeal tax that upset amazon,positive
AMZN,2018-06-04,facebook gave device makers deep access to data on users and friends,negative
AMZN,2018-11-10,the week in business what the midterms mean for taxes and amazons 2 new homes,positive
AMZN,2018-11-09,new york should say no to amazon,negative
AMZN,2018-11-22,what amazon means for long island city,neutral
AMZN,2018-11-15,is amazon bad for america,negative
AMZN,2018-11-22,amazon lifts ban on australians shipping from its main site,positive
AMZN,2018-11-16,can new york citys mayor be an amazon booster and still be progressive,neutral
AMZN,2018-11-06,amazon plans to split hq2 between long island city ny and arlington va,neutral
AMZN,2018-11-14,new yorks amazon deal is a bad bargain,negative
AMZN,2018-11-20,turbulent stock market is flashing a warning about the economy,negative
AMZN,2018-11-04,booksellers protest amazon sites move to drop stores from certain countries,negative
AMZN,2018-03-30,silicon valley warms to trump after a chilly start,neutral
AMZN,2018-03-02,the supreme court case that could give tech giants more power,neutral
AMZN,2018-03-04,attention 1916 shoppers the doctor is in,neutral
AMZN,2018-03-19,europes planned digital tax heightens tensions with us,negative
AMZN,2018-03-06,review the big picture chronicles a changing entertainment industry,neutral
AMZN,2018-03-09,giovanni ribisi has been conned so have you,neutral
AMZN,2018-03-31,hey alexa what can you hear and what will you do with it,neutral
AMZN,2018-03-29,the facts behind trumps tweets on amazon taxes and the postal service,negative
AMZN,2018-03-25,as amazon steps up tax collections some cities are left out,negative
AMZN,2018-03-01,bit by bit whole foods gets an amazon touch,positive
AMZN,2018-02-09,amazon to test a new delivery service for sellers,positive
AMZN,2018-02-01,if workers slack off the wristband will know and amazon has a patent for it,negative
AMZN,2018-02-04,amazon asked for patience remarkably wall street complied,positive
AMZN,2018-02-27,amazon buys ring maker of smart home products,positive
AMZN,2018-02-03,amazon effect meatball edition,neutral
AMZN,2018-02-01,businesses look at washington and say never mind well do it,neutral
AMZN,2018-02-01,alibabas online growth surges even as it looks offline,neutral
AMZN,2018-02-20,albertsons is buying rite aid walmarts stock falls theres a common rival,neutral
AMZN,2018-02-15,as the streaming wars heat up ryan murphy cashes in,neutral
AMZN,2018-02-14,sams club makes ecommerce push with amazon prime competitor,negative
AMZN,2019-10-21,amazons first fully automated factory is anything but,negative
AMZN,2019-10-09,tech giants shift profits to avoid taxes theres a plan to stop them,negative
AMZN,2019-10-30,2 plead guilty in 2016 uber and lyndacom hacks,neutral
AMZN,2019-10-16,australian booksellers block sales of ronan farrows book,neutral
AMZN,2019-10-22,esper removes himself from reviewing cloudcomputing contract,neutral
AMZN,2019-10-28,how your amazon delivery helps to clog the streets,negative
AMZN,2019-10-16,how amazon has transformed the hasidic economy,neutral
AMZN,2019-10-30,amazon tests soul of seattle with deluge of election cash,neutral
AMZN,2019-10-25,microsoft wins pentagons 10 billion jedi contract thwarting amazon,negative
AMZN,2019-10-02,the best movies and tv shows new to netflix amazon and stan in australia in october,neutral
AMZN,2019-11-15,doing tiny jobs for tinier pay,neutral
AMZN,2019-11-22,with big tech in their path startups turn to business markets,neutral
AMZN,2019-11-28,when is a star not always a star when its an online review,neutral
AMZN,2019-11-25,chasing amazon retailers are in a neverending arms race,negative
AMZN,2019-11-28,donald trump jr debut author sees sales bolstered by gop allies,neutral
AMZN,2019-11-14,amazon protesting pentagons 10 billion jedi contract,negative
AMZN,2019-11-07,powerful coalition pushes back on antitech fervor,neutral
AMZN,2019-11-15,will streaming kill the art of cinema or grant it new life,neutral
AMZN,2019-11-30,prime mover how amazon wove itself into the life of an american city,neutral
AMZN,2019-11-26,activists build a grassroots alliance against amazon,negative
AMZN,2019-02-21,with 2020 in sight de blasio turns against amazon,negative
AMZN,2019-02-07,jeff bezos accuses national enquirer of extortion and blackmail,negative
AMZN,2019-02-02,how silicon valley puts the con in consent,negative
AMZN,2019-02-18,new york did us all a favor by standing up to amazon,negative
AMZN,2019-02-15,new york returns 25000 jobs to amazon,positive
AMZN,2019-02-21,how new york lost amazon,negative
AMZN,2019-02-15,big investors shed tech stocks as markets tumbled last quarter,negative
AMZN,2019-02-16,for some 2020 democrats rejection of amazon aligns with liberal policy views,neutral
AMZN,2019-02-14,amazon pulls out of planned new york city headquarters,negative
AMZN,2019-02-24,nyc special election 7 factors that will help decide the public advocate race,neutral
AMZN,2019-03-06,the imposing venture of 3 corporate giants gets a notsoimposing new name,neutral
AMZN,2019-03-11,how the internet travels across oceans,neutral
AMZN,2019-09-06,when the ai professor leaves students suffer study says,neutral
AMZN,2019-09-15,steal this book theres a price,neutral
AMZN,2019-09-06,13 ways the government went after google facebook and other tech giants this year,negative
AMZN,2019-07-01,the best movies and tv shows new to netflix amazon and more in july,neutral
AMZN,2019-07-10,alexa now gives uk users nhs medical advice,neutral
AMZN,2019-07-16,tech hearings congress unites to take aim at amazon apple facebook and google,negative
AMZN,2019-07-18,trump says he may intervene in huge pentagon contract sought by amazon,negative
AMZN,2019-07-10,amazon hq2 is upending northern virginias already unstable housing market,negative
AMZN,2019-07-10,the great race to rule streaming tv,neutral
AMZN,2019-07-25,amazon earnings impatient shoppers help lift sales 20 percent,positive
AMZN,2019-07-08,kohls is betting on amazon returns to drive sales,positive
AMZN,2019-07-02,meet the man quietly building the tesla of trucks with jeff bezos aboard,positive
AMZN,2019-07-28,amazon wants to rule the grocery aisles and not just at whole foods,positive
AMZN,2019-06-11,house opens tech antitrust inquiry with look at threat to news media,neutral
AMZN,2019-06-05,tech giants amass a lobbying army for an epic washington battle,neutral
AMZN,2019-06-03,big tech shares slide as prospect of antitrust scrutiny mounts,negative
AMZN,2019-06-25,how to prepare for amazon prime day,positive
AMZN,2019-06-22,the week in business stocks hit a record high and facebook wants to replace your bank,positive
AMZN,2019-06-11,amazon to end its restaurant delivery service,negative
AMZN,2019-06-19,if youve built a chaos factory you cant dodge responsibility for the chaos,neutral
AMZN,2019-06-07,the week in tech what not to expect from big techs antitrust showdown,neutral
AMZN,2019-06-10,anger at big tech unites noodle pullers and code writers,neutral
AMZN,2019-06-14,stanford team aims at alexa and siri with a privacyminded alternative,neutral
AMZN,2019-07-03,hacking glitches disinformation why experts are worried about the 2020 census,neutral
AMZN,2019-07-23,how to get a 5000 amazon credit buy a house through realogy,positive
AMZN,2019-07-15,beware other nations will follow france with their own digital tax,negative
AMZN,2019-07-15,amazon prime day brings sales and risks for retailers,positive
AMZN,2019-07-04,independent bookstores vs amazon,negative
AMZN,2019-07-29,for tech were the gift that keeps on giving but we get prime,positive
AMZN,2019-07-09,your inbox is spying on you,negative
AMZN,2019-07-11,5 things to avoid on amazon prime day,negative
AMZN,2019-07-17,amazon faces eu inquiry over data from independent sellers,negative
AMZN,2019-07-19,the week in tech some workers hate robots retraining may change that,neutral
AMZN,2019-06-04,why does google know everything youve bought on amazon for the past six years,negative
AMZN,2019-06-23,what happens after amazons domination is complete its bookstore offers clues,neutral
AMZN,2019-06-03,elizabeth warren sticks her message in big techs face,negative
AMZN,2019-06-28,the buffalo hunt review the sacred ties that bind,neutral
AMZN,2019-06-06,democratic candidates woo silicon valley for donations then bash it,negative
AMZN,2019-06-27,smile your city is watching you,neutral
AMZN,2019-06-27,elizabeth warren on breaking up big tech,negative
AMZN,2019-06-02,google and amazon are at the center of a storm brewing over big tech,negative
AMZN,2019-06-28,what i learned poking around amazons bookstore,neutral
AMZN,2019-06-18,facebook under oath you have no expectation of privacy,neutral
AMZN,2019-08-23,i visited 47 sites hundreds of trackers followed me,neutral
AMZN,2019-09-12,review in the entrancing undone life is but a dream state,neutral
AMZN,2019-09-19,amazon accelerates efforts to fight climate change,positive
AMZN,2019-09-27,the week in tech why californians have better privacy protections,neutral
AMZN,2019-09-13,house antitrust panel seeks documents from 4 big tech firms,negative
AMZN,2019-09-24,the loophole that turns your apps into spies,negative
AMZN,2019-09-01,the best movies and tv shows coming to netflix amazon and more in september,neutral
AMZN,2019-09-26,at techs leading edge worry about a concentration of power,neutral
AMZN,2019-09-02,after times of turmoil transparent goes out singing,neutral
AMZN,2019-09-11,staying on top of techs changing story,neutral
AMZN,2019-09-09,google antitrust investigation outlined by state attorneys general,negative
AMZN,2019-02-14,in the end amazon didnt win its own subsidy game,negative
AMZN,2019-02-01,dealbook briefing trump may leave tariffs on china in place,negative
AMZN,2019-02-15,dealbook briefing the bigger picture behind amazon ditching ny,neutral
AMZN,2019-02-14,amazons exit forces a reckoning for ny political leaders,negative
