pub_date,abstract,lead_para,headline,doc_type,section_name,type_of_material,rank,web_url
2016-01-05T22:17:19+0000,"Mr. Sapper was especially revered by coffee connoisseurs for his lustrous stovetop Coban 9090 espresso maker, sold by Alessi, the Italian housewares manufacturer.","Richard Sapper, an industrial designer whose sleek, precision-engineered prototypes spawned the Alessi espresso maker, the Tizio lamp and the IBM ThinkPad, died on Dec. 31 in Milan. He was 83.","Richard Sapper, Designer of Sleek Housewares, Dies at 83",article,Business Day,Obituary (Obit),5,https://www.nytimes.com/2016/01/06/business/richard-sapper-designer-of-sleek-housewares-dies-at-83.html
2016-04-22T13:32:06+0000,"A deeper reading of recent earnings reports shows an industry in transition, and perhaps getting ready to get even bigger.","Judging from the way the technology industry hypes itself, tech has a bright future, and always will. This week is a different matter.",The No-Good Week in Tech’s (Hopeful) Trip to a Bright Future,article,Technology,News,6,https://www.nytimes.com/2016/04/23/technology/the-no-good-week-in-techs-hopeful-trip-to-a-bright-future.html
2016-04-23T13:30:04+0000,The tentative Uber settlement leaves unresolved the dispute over the company’s practice of keeping its drivers as contractors instead of employees.,"Each Saturday, Farhad Manjoo and Mike Isaac, technology reporters at The New York Times, review the week’s news, offering analysis and maybe a joke or two about the most important developments in the tech industry.",Farhad and Mike’s Week in Tech: To Be or Not To Be an Uber Employee,article,Technology,News,4,https://www.nytimes.com/2016/04/24/technology/farhad-and-mikes-week-in-tech-to-be-or-not-to-be-an-uber-employee.html
2016-04-18T21:08:48+0000,"The company reported a 21 percent decline in first-quarter earnings for the first quarter, though operating earnings per share were above estimates.","IBM delivered a quarterly performance that shows the steady headway it is making in new businesses led by cloud computing and data-analysis software, like its Watson artificial intelligence technology.",IBM Results Show Progress in Cloud and Data Analysis,article,Technology,News,1,https://www.nytimes.com/2016/04/19/technology/ibm-results-show-progress-in-cloud-and-data-analysis.html
2016-05-19T15:53:27+0000,"When a value investor buys in, it’s a sign that a high-flying growth company has joined the ranks of venerable tech companies like IBM and Intel.","With this week’s imprimatur from the legendary investor Warren Buffett, it should now be official: Apple, the world’s largest company by market capitalization and a symbol of American technological innovation, is a “value” stock.",Warren Buffett Stake Suggests Apple Is All Grown Up,article,Business Day,News,9,https://www.nytimes.com/2016/05/20/business/buffett-stake-suggests-apple-is-all-grown-up.html
2016-05-04T04:01:03+0000,"The tech giant will offer online tutorials, visual simulations and a gamelike system that will parcel out access to a modest quantum computer.",SAN FRANCISCO — Prime Minister Justin Trudeau of Canada grabbed international headlines recently with a simple explanation of a cutting-edge technology called quantum computing. Now IBM is trying to do something similar by making a research-oriented quantum computer and a — relatively — simple tutorial available online for anyone to try.,IBM Wants Everyone to Try a Quantum Computer,article,Technology,News,3,https://www.nytimes.com/2016/05/04/technology/ibm-wants-everyone-to-try-a-quantum-computer.html
2016-12-13T10:00:05+0000,"The executives meeting with Mr. Trump in Manhattan on Wednesday include Elon Musk of Tesla, Timothy D. Cook of Apple and Jeff Bezos of Amazon.","SAN FRANCISCO — At the top of the agenda when President-elect Donald J. Trump meets with tech leaders on Wednesday afternoon: jobs, jobs and more jobs.","When Trump Meets Tech Leaders, Jobs Will Be on the Agenda",article,Technology,News,10,https://www.nytimes.com/2016/12/13/technology/when-trump-meets-tech-leaders-jobs-will-be-on-the-agenda.html
2016-03-28T10:03:26+0000,Yahoo and the Buyback Mirage | Law Graduate Who Sued Her School Loses at Trial,"ETHEREUM CHALLENGES BITCOIN | A new virtual gold rush is under way. Ethereum, a rival to Bitcoin, has soared in value and climbed 1,000 percent over the last three months,Nathaniel Popper reports in DealBook. Ethereum’s rise has attracted attention from giants like JPMorgan Chase, Microsoft and IBM. ",Morning Agenda: Ethereum Challenges Bitcoin,article,Blogs,News,9,https://news.blogs.nytimes.com/2016/03/28/morning-agenda-ethereum-challenges-bitcoin/
2016-03-25T18:05:43+0000,"Amazon, Google, IBM and Microsoft are using high salaries and games pitting humans against computers to try to claim the standard on which all companies will build their A.I. technology.",SAN FRANCISCO — The resounding win by a Google artificial intelligence program over a champion in the complex board game Go this month was a statement — not so much to professional game players as to Google’s competitors.,"The Race Is On to Control Artificial Intelligence, and Tech’s Future",article,Technology,News,7,https://www.nytimes.com/2016/03/26/technology/the-race-is-on-to-control-artificial-intelligence-and-techs-future.html
2016-03-01T10:54:46+0000,Argentina Reaches Deal With Hedge Funds | Britain’s Donald Trump Moment,"BARCLAYS TO SELL UNIT IN AFRICA | Barclays plans to sell down its stake in its African business, which was one of four pillars of Barclays’ strategy until last year, when Antony Jenkins was ousted from his job as chief executive,Chad Bray reports in DealBook.",Morning Agenda: Barclays to Sell Unit in Africa,article,Blogs,News,19,https://news.blogs.nytimes.com/2016/03/01/morning-agenda-barclays-to-sell-unit-in-africa/
2016-02-17T10:47:31+0000,No Winners in Argentine Debt Fight | Safeguards for $6.9 Billion ADT Deal | Start-Ups Banking on Marijuana,"FED’S NEEL KASHKARI SAYS BANKS STILL TOO BIG TO FAIL | Neel Kashkari, the new president of the Federal Reserve Bank of Minneapolis, worked tirelessly to save the nation’s banks during the 2008 financial crisis. But now he thinks it is time to consider breaking them up, ",Morning Agenda: Fed’s Neel Kashkari Says Banks Still Too Big to Fail,article,Blogs,News,18,https://news.blogs.nytimes.com/2016/02/17/morning-agenda-feds-neel-kashkari-says-banks-still-too-big-to-fail/
2016-02-01T17:00:24+0000,This week we celebrate the victory of Google’s computer AI with a simple strategy challenge.,Tremendous news last week: Google announced that it had created a computer program that defeated a professional player at Go – an event that many thought was still a decade away.,Google Artificial Intelligence Beats Expert at Go Game,article,Crosswords & Games,News,10,https://wordplay.blogs.nytimes.com/2016/02/01/brilliant-go/
2016-02-14T11:02:36+0000,"Creating a computer “personality” is as much an art as it is a science, and it’s a challenge that more and more software designers are grappling with.","When computers speak, how human should they sound?",Creating a Computer Voice That People Like,article,Technology,News,5,https://www.nytimes.com/2016/02/15/technology/creating-a-computer-voice-that-people-like.html
2016-02-18T14:00:04+0000,"IBM has bought four companies since it created Watson Health last April, gaining data on millions of patients that it will use to try to improve care.","IBM is looking to enhance the growth of its Watson Health business with the $2.6 billion purchase of Truven Health Analytics, which has data on the cost and treatment of more than 200 million patients.","IBM Buys Truven for $2.6 Billion, Adding to Trove of Patient Data",article,Technology,News,1,https://www.nytimes.com/2016/02/19/technology/ibm-buys-truven-adding-to-growing-trove-of-patient-data-at-watson-health.html
2016-02-28T22:51:25+0000,"Five years after a computer won “Jeopardy,” excitement over A.I. is at a peak, but the commercial potential of the achievement will take some years to be realized.",When IBM’s Watson computer triumphed over human champions in the quiz show “Jeopardy!” it was a stunning achievement that suggested limitless horizons for artificial intelligence.,The Promise of Artificial Intelligence Unfolds in Small Steps,article,Technology,News,1,https://www.nytimes.com/2016/02/29/technology/the-promise-of-artificial-intelligence-unfolds-in-small-steps.html
2016-02-19T10:43:27+0000,Citigroup Chief Gets 27% Pay Raise | Dewey Case Leaves Troubling Questions,"KENNETH GRIFFIN JOINS TOP RANK OF ART PATRONS | Step aside, Steven A. Cohen, there’s another hedge fund manager with a voracious appetite for historic, and expensive, art.",Morning Agenda: Kenneth Griffin Joins Top Rank of Art Patrons,article,Blogs,News,23,https://news.blogs.nytimes.com/2016/02/19/morning-agenda-kenneth-griffin-joins-top-rank-of-art-patrons/
2016-09-29T15:33:22+0000,"IBM said that Promontory, which advises banks on regulatory matters, would mesh with its own offerings, including its Watson artificial intelligence platform.","In recent years, IBM has been known for its forays into artificial intelligence and cloud computing. Now, the technology provider is moving deeper into financial consulting with the acquisition of a prominent — and at times controversial — Washington firm.","IBM to Acquire Promontory, a Financial Consulting Firm",article,Business Day,News,3,https://www.nytimes.com/2016/09/30/business/dealbook/ibm-to-acquire-promontory-a-financial-consulting-firm.html
2016-09-01T07:01:05+0000,"Four people involved in the creation of an industry partnership say its intent will be clear: to ensure that A.I. research is focused on things that will benefit people, not hurt them.","SAN FRANCISCO — For years, science-fiction moviemakers have been making us fear the bad things that artificially intelligent machines might do to their human creators. But for the next decade or two, our biggest concern is more likely to be that robots will take away our jobs or bump into us on the highway.",How Tech Giants Are Devising Real Ethics for Artificial Intelligence,article,Technology,News,10,https://www.nytimes.com/2016/09/02/technology/artificial-intelligence-ethics.html
2016-09-18T22:26:02+0000,"As G.E., Oracle, Salesforce.com and others push their A.I. products, it remains unclear whether potential customers understand how they will profit.","SAN FRANCISCO — This is the year artificial intelligence came into its own for mainstream businesses, at least as a marketing feature.",Artificial Intelligence Software Is Booming. But Why Now?,article,Technology,News,10,https://www.nytimes.com/2016/09/19/technology/artificial-intelligence-software-is-booming-but-why-now.html
2016-09-28T21:00:18+0000,"The Partnership on AI unites Amazon, Facebook, Google, IBM and Microsoft to ease public fears of machines that are learning to think for themselves.",Five major technology companies said Wednesday that they had created an organization to set the ground rules for protecting humans — and their jobs — in the face of rapid advances in artificial intelligence.,Protecting Humans and Jobs From Robots Is 5 Tech Giants’ Goal,article,Technology,News,7,https://www.nytimes.com/2016/09/29/technology/protecting-humans-and-jobs-from-robots-is-5-tech-giants-goal.html
2016-09-28T00:59:36+0000,"Watson, the IBM computer platform that dominated on “Jeopardy!” and has helped fight cancer, is part of a pilot program that will help teachers build personalized lesson plans.","It knew enough about medical diagnoses and literature to beat “Jeopardy!” champions at their game, and has been put to use in cancer wards. Now, an IBM computer platform called Watson is taking on something really tough: teaching third-grade math.",Next Target for IBM’s Watson? Third-Grade Math,article,New York,News,7,https://www.nytimes.com/2016/09/28/nyregion/ibm-watson-common-core.html
2016-08-23T17:19:54+0000,A doctor who studies the history of presidents’ ailments calls for more transparency from the candidates.,"Donald Trump has begun questioning Hillary Clinton’s health, arguing recently that she lacks the “strength and stamina” to lead. When it comes to his own health, however, Mr. Trump has released only a bizarre letter from his doctor Harold Bornstein, which contains little medical detail. Mrs. Clinton has released a more detailed letter. In an interview, Dr. Robert Lahita, a professor of medicine at Rutgers University who has studied the history of presidential ailments, spoke about past presidents’ efforts to keep their illnesses under wraps and the need for more transparency.",Are Trump and Clinton Healthy?,article,Opinion,News,15,https://takingnote.blogs.nytimes.com/2016/08/23/are-trump-and-clinton-healthy/
2017-10-07T09:00:43+0000,"In a deal similar to the one that turned the tide against AIDS, manufacturers and charities will make chemotherapy drugs available in six poor countries at steep discounts.","NAIROBI, Kenya — In a remarkable initiative modeled on the campaign against AIDS in Africa, two major pharmaceutical companies, working with the American Cancer Society, will steeply discount the prices of cancer medicines in Africa.","As Cancer Tears Through Africa, Drug Makers Draw Up a Battle Plan",article,Health,News,9,https://www.nytimes.com/2017/10/07/health/africa-cancer-drugs.html
2017-11-28T11:00:01+0000,"In certain fields, it’s like an arms race for companies to provide the best parental leave benefits for fathers as well as mothers.","For 16 weeks during the spring and summer, Jim McMillan savored the joy of being a full-time father to his new baby, as well as to his 4-year-old son. A senior manager in the financial services audit practice at Ernst & Young’s New Orleans office, he was among the first group of fathers to get nearly four months of fully paid paternity leave.",Millennials See Paternity Leave as a Priority,article,Well,News,7,https://www.nytimes.com/2017/11/28/well/family/millennials-see-paternity-leave-as-a-priority.html
2017-07-19T17:46:01+0000,IBM researchers used an exotic material known as a Weyl semimetal to confirm the existence of a gravitational anomaly predicted in equations that describe the universe.,"The equations that describe the universe at the smallest and largest scales — how the tiniest elementary particles dance, how the space-time of the cosmos bends — predicted a slight incongruity, a tiny unbalancing in the numbers of certain particles under certain circumstances.",An Experiment in Zurich Brings Us Nearer to a Black Hole’s Mysteries,article,Science,News,6,https://www.nytimes.com/2017/07/19/science/mixed-axial-gravitational-anomaly-weyl-semimetals-ibm.html
2017-07-09T21:45:27+0000,Wimbledon’s commitment to its “tennis in an English garden” atmosphere means its technology and commercial partnerships must be very understated.,"WIMBLEDON, England — As the world’s oldest and most prestigious tennis tournament grows, a degree of quaintness remains essential.","Wimbledon in Style for Marketers, Bringing a Reverent Hush to Their Ads",article,Business Day,News,6,https://www.nytimes.com/2017/07/09/business/media/marketing-advertising-at-wimbledon.html
2017-07-30T21:13:59+0000,"As some American companies pull back from hiring programmers a world away, new tech jobs are cropping up across the country.","For years, American companies have been saving money by “offshoring” jobs — hiring people in India and other distant cubicle farms.",Hot Spot for Tech Outsourcing: The United States,article,Technology,News,6,https://www.nytimes.com/2017/07/30/technology/hot-spot-for-tech-outsourcing-the-united-states.html
2017-06-28T04:05:15+0000,Programs promoting a skills-based labor market are gaining momentum and changing the way people are hired and trained for tech and other jobs.,"ROCKET CENTER, W.Va. — A few years ago, Sean Bridges lived with his mother, Linda, in Wiley Ford, W.Va. Their only income was her monthly Social Security disability check. He applied for work at Walmart and Burger King, but they were not hiring.","A New Kind of Tech Job Emphasizes Skills, Not a College Degree",article,Technology,News,2,https://www.nytimes.com/2017/06/28/technology/tech-jobs-skills-college-degree.html
2017-01-09T13:00:02+0000,The Depository Trust and Clearing Corporation said it would begin using a financial ledger similar to the blockchain used by the virtual currency.,"After months of talk and hype, the world’s biggest banks have taken the first steps toward moving a significant piece of financial infrastructure onto a so-called blockchain — the technology introduced to the world by the virtual currency Bitcoin.",Wall Street Clearinghouse to Adopt Bitcoin Technology,article,Business Day,News,3,https://www.nytimes.com/2017/01/09/business/dealbook/wall-street-clearing-house-to-adopt-bitcoin-technology.html
2017-01-09T00:49:03+0000,"For decades, dominance in the technology industry was based on software or hardware. Now it is increasingly based on who owns the best data.",Wealth and influence in the technology business have always been about gaining the upper hand in software or the machines that software ran on.,Data Could Be the Next Tech Hot Button for Regulators,article,Technology,News,7,https://www.nytimes.com/2017/01/08/technology/data-regulators-google-facebook-monopoly.html
2017-04-10T07:21:16+0000,Why do federal regulators allow employers to expose workers to levels of toxic chemicals far higher than those considered safe for everyone?,"Last month, President Trump’s nomination of R. Alexander Acosta to be secretary of labor was approved by a Senate committee, even though the nominee’s testimony had left unclear whether he would be more interested in protecting employers’ prerogatives than in guarding workers’ interests.",America’s Toxic Workplace Rules,article,Opinion,Op-Ed,9,https://www.nytimes.com/2017/04/10/opinion/americas-toxic-workplace-rules.html
2017-04-17T16:17:57+0000,"Quarterly earnings reports from IBM, Qualcomm and Yahoo; a new Samsung smartphone; and a Facebook developer conference are on the horizon.",It’s shaping up to be a busy week in tech.,Tech Roundup: A Busy Week to Come,article,Technology,News,5,https://www.nytimes.com/2017/04/17/technology/facebook-samsung-new-zealand.html
2017-05-22T07:20:33+0000,"When seen in the light of pure machine learning (think IBM’s Watson), his behavior actually makes sense.","It is hard to imagine a more scathing indictment of our ability to read another’s thoughts and intentions than our inability to predict Donald Trump’s next move. From the gross pre-election misjudgments to postelection bafflement, the best pundits are at a loss to accurately anticipate his response to matters like North Korean military aggressiveness or his moment-by-moment political gyrations and opinion reversals. Labeling Trump a narcissist, psychopath, megalomaniac or attention-impaired, or all of the above, might feel explanatory, but even when armed with the best psychoanalytic insights, we have no idea what he will do when presented with a new or unforeseen circumstance.","Donald Trump, Our A.I. President",article,Opinion,Op-Ed,7,https://www.nytimes.com/2017/05/22/opinion/donald-trump-our-ai-president.html
2017-03-04T10:00:27+0000,"Walmart is testing real-world uses for the arcane technology behind the cryptocurrency Bitcoin, but significant challenges remain.","Frank Yiannas has spent years looking in vain for a better way to track lettuce, steaks and snack cakes from farm and factory to the shelves of Walmart, where he is the vice president for food safety. When the company dealt with salmonella outbreaks, it often took weeks to trace where the bad ingredients came from.","Blockchain: A Better Way to Track Pork Chops, Bonds, Bad Peanut Butter?",article,Business Day,News,1,https://www.nytimes.com/2017/03/04/business/dealbook/blockchain-ibm-bitcoin.html
2017-02-12T21:19:58+0000,"Prompted by President Trump’s immigration order and in some cases their employer’s own past, workers seek to set limits on cooperation with the administration.","SAN FRANCISCO — As soon as President Trump signed his executive order on immigration, some of the biggest tech companies went quiet. Their executives did not sign legal briefs, brandish statements or dissent on Twitter. They strove for business as usual.",Activism Hits Even the Less Flashy Tech Companies,article,Technology,News,10,https://www.nytimes.com/2017/02/12/technology/trump-tech-company-employees.html
2017-02-27T21:13:34+0000,"An alliance of about 30 companies, including Microsoft and JPMorgan Chase, has plans to standardize data gathering and tracking with software that is seen as harder to hack.","SAN FRANCISCO — Microsoft, JPMorgan Chase and other corporate giants are joining forces to create a new kind of computing system based on the virtual currency network Ethereum.",Business Giants to Announce Creation of a Computing System Based on Ethereum,article,Business Day,News,5,https://www.nytimes.com/2017/02/27/business/dealbook/ethereum-alliance-business-banking-security.html
2017-02-24T17:11:05+0000,A researcher for IBM analyzes interactions among medical professionals and cancer patients.," Hannah Graffeo, 26, is a design researcher at IBM in New York.",An Ethnographer of Cancer Care for IBM Watson,article,Job Market,News,2,https://www.nytimes.com/2017/02/24/jobs/watson-health-cancer-ibm-design-researcher.html
2017-02-01T23:30:24+0000,A partnership with H&R Block shows IBM’s strategy for artificial intelligence: Watson will be a smart assistant tailored for specific industries.,"In its first steps toward commercialization, IBM’s Watson took on grand, science-laden challenges like helping doctors diagnose cancer. But that is changing as IBM strives to build its artificial intelligence technology into a multibillion-dollar business.",IBM Gives Watson a New Challenge: Your Tax Return,article,Technology,News,4,https://www.nytimes.com/2017/02/01/technology/ibm-watson-tax-return.html
2017-09-28T05:00:30+0000,"IBM has shifted its center of gravity halfway around the world to India, making it a high-tech example of the globalization trends that the Trump administration has railed against.","BANGALORE, India — IBM dominated the early decades of computing with inventions like the mainframe and the floppy disk. Its offices and factories, stretching from upstate New York to Silicon Valley, were hubs of American innovation long before Microsoft or Google came along.",IBM Now Has More Employees in India Than in the U.S.,article,Technology,News,1,https://www.nytimes.com/2017/09/28/technology/ibm-india.html
2017-09-05T17:59:39+0000,"Highlights posted on the U.S. Open’s website and app are selected by Watson, the IBM computer, using visual and audio information from matches.","How exciting was it when Roger Federer, two points away from winning his third-round match at the United States Open last week, whipped a forehand crosscourt and out of reach of his luckless opponent, Feliciano López of Spain?",Enjoy Those U.S. Open Highlights. A Computer Picked Them for You.,article,Sports,News,5,https://www.nytimes.com/2017/09/05/sports/us-open-highlights.html
2017-08-08T09:00:33+0000,"With just days left in a special legislative session, supporters of transgender restrictions are pessimistic about the chances of legislation in the face of business opposition.","AUSTIN, Tex. — With little more than a week left in Texas’ 30-day special legislative session, a barrage of corporate advertising and activism has the potential to sink  legislation restricting transgender bathroom use that has been a flash point in the state’s culture wars.",Texas Transgender Bathroom Bill Falters Amid Mounting Opposition,article,U.S.,News,9,https://www.nytimes.com/2017/08/08/us/time-is-running-out-on-texas-bathroom-bill.html
2018-10-28T18:47:46+0000,The deal is a big move to bring more software developers under IBM’s wing and hints at a bigger push into cloud computing.,"IBM is making a big move to bring more software developers under its wing by acquiring Red Hat, the largest distributor of the popular open-source operating system Linux, for $34 billion.","IBM to Buy Red Hat, the Top Linux Distributor, for $34 Billion",article,Business Day,News,1,https://www.nytimes.com/2018/10/28/business/ibm-red-hat-cloud-computing.html
2018-10-15T15:40:20+0000,"The company has created a mobile version of its cyber training range to go on the road to businesses and communities that need to develop skills, fast.","Two years ago, IBM opened one of the nation’s first commercial cybersecurity ranges in Cambridge, Mass., to let companies practice responding to simulated cyberattacks. It describes the experience as “a game of Clue mixed with a Disney roller-coaster ride.”",IBM Takes Cybersecurity Training on the Road,article,Business Day,News,2,https://www.nytimes.com/2018/10/15/business/ibm-takes-cybersecurity-training-on-the-road.html
2018-10-29T00:23:58+0000,"When we think about investing, we want to make money, of course. But our personal values can also guide our investment choices. Take the Quiz.",,Are You Investing In What Matters To You? Take the Quiz.,paidpost,T Brand,,2,https://www.nytimes.com/paidpost/ubs/are-you-investing-in-what-matters-to-you.html
2018-11-27T00:02:23+0000,"Fueled by cheap credit, American corporations have been gorging on acquisitions. The party may soon be over.","Corporations, like people, are pretty simple: They do what they are rewarded to do. So when the Federal Reserve, by keeping interest rates very low for nearly a decade, rewards companies for borrowing money by making it historically inexpensive to do so, it can’t be a surprise to anyone that that’s exactly what they did.","When Blue Chip Companies Pile on Debt, It’s Time to Worry",article,Opinion,Op-Ed,6,https://www.nytimes.com/2018/11/26/opinion/corporate-debt-bubble-att-ge.html
2018-06-28T00:46:00+0000,"Companies in a variety of fields, such as health care, government, food and supply chains, have begun exploring the technology.","If some financial institutions had used blockchains before the last recession, we may not have had one. After all, banks sometimes didn’t know which company’s books held bad mortgages, and a blockchain is essentially a single time-stamped ledger transparent to all its users.","Industries, Looking for Efficiency, Turn to Blockchains",article,Business Day,News,3,https://www.nytimes.com/2018/06/27/business/dealbook/industries-blockchains-efficiency.html
2018-06-19T02:00:01+0000,"Under development for six years, IBM Debater reflects a push toward machines that talk like humans. But it may have to work on getting to the point.",SAN FRANCISCO — A match between an Israeli college debate champion and a loquacious IBM computer program demonstrated on Monday new gains in the quest for computers that can hold conversations with humans. It also led to an unlikely question for the tech industry’s deep thinkers: Can a machine talk too much?,IBM Unveils System That ‘Debates’ With Humans,article,Technology,News,1,https://www.nytimes.com/2018/06/18/technology/ibm-debater-artificial-intelligence.html
2018-01-17T23:42:40+0000,"For five and half years IBM has reported a steady erosion of revenue, a losing streak that analysts predict will end on Thursday.","For five and a half years, nearly the entire tenure of its chief executive, Virginia M. Rometty, IBM has reported a steady erosion of revenue.",IBM May Finally Stop Shrinking. But Is It a Turnaround?,article,Technology,News,1,https://www.nytimes.com/2018/01/17/technology/ibm-earnings.html
2018-01-18T22:48:02+0000,The gain was modest — revenue rose by 4 percent — but the company’s fourth-quarter report is a sign that IBM’s finances are stabilizing.,"IBM reported revenue growth for the first time in five and a half years on Thursday, ending a streak of 22 consecutive quarters of shrinking sales.",IBM Ends 22-Quarter Streak of Falling Revenue,article,Business Day,News,1,https://www.nytimes.com/2018/01/18/business/ibm-revenue.html
2018-01-15T02:00:25+0000,"Four big banks announce fourth-quarter results, an economic giant may be shifting gears and a film festival proceeds without one of its most active shoppers.",Here’s what to expect in the week ahead:,"More Bank Earnings, China’s Growth and Sundance Without Weinstein",article,Business Day,News,9,https://www.nytimes.com/2018/01/14/business/bank-earnings-china-sundance.html
2018-01-17T01:00:01+0000,Technology is advancing by leaps and bounds.,"Donald Trump poses a huge dilemma for commentators: to ignore his daily outrages is to normalize his behavior, but to constantly write about them is to stop learning. Like others, I struggle to get this balance right, which is why I pause today to point out some incredible technological changes happening while Trump has kept us focused on him — changes that will pose as big an adaptation challenge to American workers as transitioning from farms to factories once did.",While You Were Sleeping,article,Opinion,Op-Ed,3,https://www.nytimes.com/2018/01/16/opinion/while-you-were-sleeping.html
2018-04-01T09:00:04+0000,Tim Cook and Ginni Rometty have recently criticized Facebook. But don’t expect a long lineup of other tech industry leaders to speak out anytime soon.,"The recent tribulations of Facebook, which has lurched from crisis to crisis over the last year, most recently over the handling of users’ personal data, has pushed a few of the industry’s most prominent names to speak out against the company.","As Facebook Struggles, Rivals’ Leaders Stay (Mostly) Mum",article,Technology,News,6,https://www.nytimes.com/2018/04/01/technology/facebook-tech-industry-leaders.html
2018-02-22T22:55:09+0000,"A leader in IBM’s development of a speech-recognition system, she relied on her laptop to communicate after Lou Gehrig’s disease left her paralyzed.","Catherine Wolf, an experimental psychologist whose research focused on enhancing interactions between humans and computers — and who, after illness left her paralyzed, relied on her laptop to communicate, using a system that let her wiggle an eyebrow to pick out letters — died on Feb. 7 at her home in Katonah, N.Y. She was 70.","Catherine Wolf, 70, Dies; Studied How People and Computers Interact",article,Obituaries,Obituary (Obit),3,https://www.nytimes.com/2018/02/22/obituaries/catherine-wolf-70-dies-studied-how-people-and-computers-interact.html
2018-09-24T23:35:10+0000,The giant retailer will begin requiring lettuce and spinach suppliers to contribute to a blockchain database that can rapidly pinpoint contamination.,"When dozens of people across the country got sick from eating contaminated romaine lettuce this spring, Walmart did what many grocers would do: It cleared every shred off its shelves, just to be safe.",From Farm to Blockchain: Walmart Tracks Its Lettuce,article,Business Day,News,6,https://www.nytimes.com/2018/09/24/business/walmart-blockchain-lettuce.html
2018-09-09T23:00:04+0000,"The Ad Council — along with G.E., Google, IBM, Microsoft and Verizon — is trying to encourage girls ages 11 to 15 to get involved in science, technology, engineering and math.","Bonnie Ross, head of Microsoft’s Halo game studio, says, “You have the power to bring new worlds to life.” Maya Gupta, a Google research scientist, advises, “Don’t just solve the problem, write the code.” And Lisa Seacat DeLuca, a distinguished engineer at IBM, suggests, “If you can imagine it, it’s possible.”",Role Models Tell Girls That STEM’s for Them in New Campaign,article,Business Day,News,7,https://www.nytimes.com/2018/09/09/business/media/ad-council-stem-girls.html
2018-08-23T16:00:27+0000,"Timothy D. Cook of Apple, Ginni Rometty of IBM and dozens of other C.E.O.s said new guidelines and practices were hindering skilled foreign workers and harmful to economic growth.","Dozens of American business leaders are challenging the Trump administration over changes to immigration policy that they say threaten the livelihoods of thousands of their skilled foreign workers, and the nation’s economic growth and competitiveness as well.",Top C.E.O.s Denounce Trump Immigration Policy as Threat to U.S. Economy,article,Business Day,News,10,https://www.nytimes.com/2018/08/23/business/trump-immigration-business-leaders-economy.html
2019-10-23T08:47:59+0000,Scientists at a company lab said they had taken a big step toward creating a machine that would make today’s supercomputers look like toys.,"SANTA BARBARA, Calif. — Google said on Wednesday that it had achieved a long-sought breakthrough called “quantum supremacy,” which could allow new kinds of computers to do calculations at speeds that are inconceivable with today’s technology.",Google Claims a Quantum Breakthrough That Could Change Computing,article,Technology,News,5,https://www.nytimes.com/2019/10/23/technology/quantum-computing-google.html
2019-10-22T23:32:16+0000,The defense secretary’s son worked for one of the contract’s original bidders.,"WASHINGTON — Defense Secretary Mark T. Esper recused himself from reviewing a controversial $10 billion cloud-computing contract because his son works for one of the contract’s original bidders, the Defense Department said on Tuesday.",Esper Removes Himself From Reviewing Cloud-Computing Contract,article,U.S.,News,4,https://www.nytimes.com/2019/10/22/us/politics/esper-pentagon-contract.html
2019-10-21T09:00:16+0000,"With transmons and entanglement, scientists strive to put subatomic weirdness to work on the human scale.","YORKTOWN HEIGHTS, N.Y. — A bolt from the maybe-future struck the technology community in late September. A paper by Google computer scientists appeared on a NASA website, claiming that an innovative new machine called a quantum computer had demonstrated “quantum supremacy.”","Quantum Computing Is Coming, Bit by Qubit",article,Science,News,7,https://www.nytimes.com/2019/10/21/science/quantum-computer-physics-qubits.html
2019-10-23T16:15:50+0000,"Quantum computing is a national security priority, and a big focus of competition in the technology industry.",This was not just any math problem. ,Quantum Computing Explained (in Mere Minutes!),article,Business Day,News,7,https://www.nytimes.com/2019/10/23/business/quantum-computing-google.html
2019-10-25T13:00:06+0000,"The company can run esoteric calculations on exotic new hardware faster than is possible on a supercomputer. It’s an achievement of little practical use, but still important.","Each week, we review the week’s news, offering analysis about the most important developments in the tech industry.",The Week in Tech: Google’s Quantum Leap,article,Technology,News,7,https://www.nytimes.com/2019/10/25/technology/google-quantum.html
2019-10-23T17:07:51+0000,Andrew Ross Sorkin hosts a series of discussions with some of the biggest newsmakers at the intersection of business and policy at this year’s event.,Get the DealBook newsletter to make sense of major business and policy headlines — and the power-brokers who shape them.__________,"Gates, Clinton, Hastings, Kardashian, Chesky, Muilenburg: DealBook Conference 2019",article,Business Day,News,5,https://www.nytimes.com/2019/10/23/business/dealbook/dealbook-conference-2019.html
2019-10-21T23:05:56+0000,Pay for gas. Deposit a check. Book a flight. Many of us often take for granted the variety of important tasks we’re able to accomplish on our smartphones and mobile devices — and how seamless that makes our lives.,,When Open Meets Secure,paidpost,T Brand,,1,https://www.nytimes.com/paidpost/ibm-public-cloud/when-open-meets-secure.html
2019-10-21T23:08:08+0000,"To design a cloud secure enough for BNP Paribas, IBM first had to resolve 200 compliance requirements.",,A Global Bank Hosted in the Public Cloud — Can That Be Safe?,paidpost,T Brand,,1,https://www.nytimes.com/paidpost/ibm-public-cloud/a-global-bank-hosted-in-the-public-cloud.html
